Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,544,543,450,573,687,632,649,867,721,638,622,759
  └─ Sales Growth %,62.41%,-0.25%,-17.15%,27.49%,19.78%,-8.03%,2.74%,33.55%,-16.87%,-11.43%,-2.56%,22.07%
Expenses,504,464,353,466,532,449,430,605,660,677,640,653
  └─ Material Cost %,10%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
    └─ Raw material cost,52.57,43.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
    └─ Change in inventory,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Manufacturing Cost %,23%,21%,21%,19%,20%,21%,17%,19%,24%,28%,27%,0%
  └─ Employee Cost %,30%,27%,21%,22%,22%,25%,26%,25%,36%,39%,35%,33%
  └─ Other Cost %,30%,30%,36%,40%,36%,24%,24%,26%,31%,39%,41%,53%
Operating Profit,40,79,97,108,155,183,219,262,61,-39,-18,106
OPM %,7%,14%,22%,19%,23%,29%,34%,30%,8%,-6%,-3%,14%
Other Income,8,12,-48,9,-51,-315,-7,-212,-12,21,8,12
  └─ Exceptional items,-8.11,-6.15,-64.51,-0.10,-63.15,-326.24,-12.23,-220.45,-31.56,-2.81,-3.48,-4.79
  └─ Other income normal,15.81,18.64,16.63,8.69,11.67,11.67,5.32,8.25,19.09,24.30,11.05,17.15
Interest,53,49,15,18,18,24,24,38,30,24,30,19
Depreciation,50,47,27,41,55,88,81,85,92,85,119,104
Profit before tax,-56,-4,7,58,30,-243,107,-73,-73,-127,-160,-6
Tax %,-22%,12%,336%,52%,121%,11%,29%,62%,-5%,-22%,-25%,-133%
Net Profit,-43,-5,-16,28,-6,-271,76,-118,-69,-98,-119,2
  └─ Minority share,-4,-4,-4,-8,-1,0,0,0,0,0,0,0
  └─ Exceptional items AT,-6,16,46,-0,13,-297,-8,-268,-29,-3,-3,-5
  └─ Profit excl Excep,-37,-20,-62,28,-20,26,84,150,-40,-96,-116,7
  └─ Profit for PE,-40,-24,-66,20,-21,26,84,150,-40,-96,-116,7
  └─ Profit for EPS,-47,-8,-20,20,-7,-271,76,-118,-69,-98,-119,2
  └─ Profit Growth %,-308%,40%,-173%,130%,-204%,227%,220%,79%,-127%,-138%,-21%,106%
EPS in Rs,-0.99,-0.18,-0.42,0.42,-0.15,-5.76,1.61,-1.88,-1.10,-1.57,-1.91,0.03
Dividend Payout %,0%,-78%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
