Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,9101,7454,8365,9076,10848,11291,9334,14130,16740,16601,19657,22237
  └─ Sales Growth %,16.71%,-18.10%,12.23%,8.49%,19.53%,4.08%,-17.33%,51.39%,18.47%,-0.83%,18.41%,13.12%
Expenses,8615,7061,7708,8805,10233,10479,9020,13083,15230,15406,17553,19995
  └─ Material Cost %,66%,55%,62%,65%,71%,60%,41%,59%,33%,28%,6%,63%
    └─ Raw material cost,6038,4176,5203,5637,6163,6782,6417,9515,10848,9737,9745,30731
    └─ Change in inventory,-16,-98,-54,252,1591,36,-2618,-1109,-5257,-5166,-8568,-16701
  └─ Manufacturing Cost %,19%,27%,17%,17%,10%,18%,39%,20%,44%,47%,63%,0%
  └─ Employee Cost %,4%,5%,6%,6%,5%,6%,9%,5%,6%,7%,7%,8%
  └─ Other Cost %,6%,8%,8%,9%,8%,8%,9%,8%,8%,11%,13%,18%
Operating Profit,487,392,657,271,615,812,314,1047,1510,1195,2104,2242
OPM %,5%,5%,8%,3%,6%,7%,3%,7%,9%,7%,11%,10%
Other Income,317,255,520,915,1142,996,1015,1132,1418,1493,2636,4123
  └─ Exceptional items,264,100,32,222,179,88,37,-24,222,136,254,-66
  └─ Other income normal,53,154,488,693,963,908,978,1156,1196,1357,2382,4189
Interest,192,343,402,413,508,491,469,623,943,1352,1957,2470
Depreciation,93,117,148,175,163,234,242,274,305,371,430,501
Profit before tax,519,187,626,597,1086,1083,617,1282,1681,964,2353,3393
Tax %,26%,58%,27%,19%,20%,25%,37%,23%,15%,38%,21%,29%
Net Profit,589,323,459,484,864,812,391,992,1421,595,1858,2412
  └─ Profit from Associates,207,245,0,0,0,0,0,0,0,0,0,0
  └─ Minority share,-186,-162,-202,-147,-274,-258,-56,-339,-446,-535,-877,-1171
  └─ Exceptional items AT,183,34,23,162,145,66,24,-17,185,83,202,-47
  └─ Profit excl Excep,406,289,436,322,719,746,367,1010,1235,512,1656,2459
  └─ Profit for PE,277,144,244,225,490,509,314,665,848,52,875,1265
  └─ Profit for EPS,402,161,256,338,590,554,335,654,975,60,981,1241
  └─ Profit Growth %,3%,-48%,69%,-8%,118%,4%,-38%,112%,27%,-94%,1595%,45%
EPS in Rs,11.98,4.78,7.63,10.05,17.53,16.46,9.94,19.42,28.96,1.78,29.14,36.83
Dividend Payout %,15%,37%,23%,17%,7%,0%,0%,0%,0%,0%,0%,0%
