Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Revenue,35727,41409,45175,46614,56044,63716,64397,68846,87448,112759,127374,132538
  └─ Sales Growth %,16.24%,15.90%,9.09%,3.19%,20.23%,13.69%,1.07%,6.91%,27.02%,28.94%,12.96%,4.05%
Interest,21341,24344,26789,27604,33883,37996,34627,34923,43389,61391,71036,74075
Expenses,11521,13869,24327,29717,28020,35976,32621,31216,30644,40036,46395,55843
  └─ Manufacturing Cost %,2.11%,1.78%,1.95%,1.88%,1.95%,1.86%,1.93%,2.11%,1.82%,1.72%,1.83%,0.00%
  └─ Employee Cost %,10.13%,9.71%,10.50%,11.62%,10.70%,9.14%,10.52%,12.23%,11.06%,10.82%,10.73%,10.57%
  └─ Other Cost %,20.01%,22.00%,41.40%,50.24%,37.35%,45.46%,38.20%,31.00%,22.15%,22.96%,23.86%,31.57%
Financing Profit,2865,3196,-5941,-10706,-5860,-10256,-2851,2707,13416,11333,9943,2620
Financing Margin %,8%,8%,-13%,-23%,-10%,-16%,-4%,4%,15%,10%,8%,2%
Other Income,8838,9955,12422,11863,14189,16342,13577,17268,18349,25230,28543,29674
  └─ Exceptional items,-4,6,-4,-17,-25,-5,-9,-6,-8,-4,-10,0
  └─ Other income normal,8842,9949,12425,11879,14214,16347,13586,17274,18357,25235,28553,29674
Depreciation,420,461,527,591,737,806,976,1046,13143,1385,1763,0
Profit before tax,11283,12690,5954,566,7592,5280,9750,18929,18621,35178,36722,32293
Tax %,34%,34%,33%,18%,34%,64%,26%,25%,42%,25%,23%,18%
Net Profit,7450,8358,3967,464,5047,1879,7252,14207,10919,26492,28191,26548
  └─ Profit from Associates,1,0,0,0,0,0,0,43,66,69,79,54
  └─ Minority share,-2,-8,-14,-8,-8,-26,-57,-88,-100,-106,-136,-163
  └─ Exceptional items AT,-2,4,-0,41,-14,-2,-6,-5,-4,-3,-8,0
  └─ Profit excl Excep,7452,8354,3968,423,5061,1881,7259,14211,10923,26496,28199,26548
  └─ Profit for PE,7450,8346,3954,416,5053,1855,7202,14124,10823,26390,28063,26385
  └─ Profit for EPS,7448,8350,3953,456,5039,1853,7196,14119,10818,26386,28055,26385
  └─ Profit Growth %,18%,12%,-53%,-89%,1116%,-63%,288%,96%,-23%,144%,6%,-6%
EPS in Rs,31.42,35.04,16.51,1.78,19.59,6.57,23.49,45.99,35.16,85.49,90.58,84.89
Dividend Payout %,15%,14%,30%,0%,5%,0%,0%,2%,3%,1%,1%,1%
