Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,346,293,419,413,428,574,294,337,593,625,453,211
  └─ Sales Growth %,-15%,-16%,43%,-1%,3%,34%,-49%,15%,76%,5%,-28%,-53%
Expenses,340,288,438,465,533,563,398,459,612,579,467,277
  └─ Material Cost %,-0%,78%,7%,5%,-6%,7%,-3%,-32%,-3%,-0%,15%,-35%
    └─ Raw material cost,0,227,0,0,0,0,0,0,0,0,0,0
    └─ Change in inventory,0,0,27,22,-24,40,-10,-109,-17,-1,66,-74
  └─ Manufacturing Cost %,86%,1%,74%,74%,96%,64%,98%,134%,90%,76%,62%,-0%
  └─ Employee Cost %,5%,7%,7%,8%,12%,7%,9%,9%,5%,5%,8%,16%
  └─ Other Cost %,7%,12%,17%,25%,22%,21%,32%,25%,11%,12%,19%,150%
Operating Profit,6,5,-20,-52,-105,11,-104,-122,-19,46,-14,-66
OPM %,2%,2%,-5%,-13%,-25%,2%,-35%,-36%,-3%,7%,-3%,-31%
Other Income,11,13,20,10,32,9,24,7,13,6,14,10
  └─ Exceptional items,6.71,10.54,8.91,-9.05,0.00,0.00,10.44,0.00,9.60,0.46,1.08,0.00
  └─ Other income normal,4.21,2.75,11.37,19.03,31.77,8.61,13.44,7.32,3.84,5.53,13.36,10.33
Interest,0,0,1,0,0,3,2,2,8,11,3,2
Depreciation,8,9,13,18,18,39,29,15,10,8,8,7
Profit before tax,8,9,-13,-60,-91,-22,-110,-131,-24,33,-10,-64
Tax %,34%,140%,131%,-22%,7%,166%,8%,2%,57%,42%,-930%,-22%
Net Profit,6,-4,-30,-46,-98,-59,-119,-133,-38,19,85,-50
  └─ Profit from Associates,-0,0,0,0,0,0,0,0,0,0,0,0
  └─ Minority share,0,0,2,1,0,0,0,1,1,0,3,1
  └─ Exceptional items AT,3,-6,9,-7,0,0,10,0,10,0,1,0
  └─ Profit excl Excep,3,3,-39,-39,-98,-59,-129,-133,-48,19,83,-50
  └─ Profit for PE,3,3,-37,-38,-97,-59,-129,-132,-47,20,86,-49
  └─ Profit for EPS,6,-4,-28,-45,-97,-59,-119,-132,-37,20,87,-49
  └─ Profit Growth %,111%,-4%,-1370%,-5%,-154%,40%,-120%,-2%,65%,142%,341%,-157%
EPS in Rs,0.86,-0.47,-3.71,-4.46,-9.63,-5.81,-11.75,-13.09,-3.67,1.95,7.28,-4.03
Dividend Payout %,70%,-254%,-11%,-9%,-4%,-7%,-2%,-2%,0%,0%,0%,0%
