Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,7315,6898,7689,8272,10368,8723,9102,11983,14645,15002,14693,16327
  └─ Sales Growth %,-3.54%,-5.69%,11.47%,7.58%,25.33%,-15.87%,4.35%,31.65%,22.21%,2.44%,-2.06%,11.12%
Expenses,6384,5782,6557,7535,9256,7737,7796,10910,13347,12911,13094,14295
  └─ Material Cost %,62%,56%,56%,63%,64%,61%,60%,67%,68%,60%,62%,62%
    └─ Raw material cost,4488,3863,4535,5338,6980,5351,5365,8390,10072,9012,9240,9911
    └─ Change in inventory,83,6,-192,-88,-295,-14,104,-351,-61,61,-64,178
  └─ Manufacturing Cost %,7%,5%,6%,6%,5%,7%,6%,6%,6%,10%,10%,0%
  └─ Employee Cost %,10%,11%,12%,10%,9%,11%,10%,9%,8%,10%,10%,10%
  └─ Other Cost %,8%,11%,12%,12%,11%,10%,9%,9%,8%,6%,6%,16%
Operating Profit,931,1117,1132,737,1112,986,1306,1073,1298,2091,1599,2031
OPM %,13%,16%,15%,9%,11%,11%,14%,9%,9%,14%,11%,12%
Other Income,-30,11,135,135,-5,-76,81,40,-25,4,48,-88
  └─ Exceptional items,-47,-11,105,91,-40,-106,38,4,-55,-41,-31,-146
  └─ Other income normal,17,23,29,44,36,31,42,37,30,44,79,58
Interest,257,252,440,466,521,549,466,419,454,447,476,428
Depreciation,158,216,291,299,316,378,387,385,407,437,456,472
Profit before tax,486,660,535,107,270,-17,534,309,411,1211,713,1043
Tax %,33%,31%,29%,41%,35%,-989%,38%,35%,36%,33%,28%,26%
Net Profit,330,467,381,63,171,141,331,201,263,806,509,776
  └─ Profit from Associates,6,11,1,0,-6,-8,-3,1,-2,-6,-6,2
  └─ Minority share,0,0,-6,3,6,9,-12,9,-1,-20,-14,0
  └─ Exceptional items AT,-29,-7,60,38,-23,-141,24,2,-34,-27,-22,-108
  └─ Profit excl Excep,359,474,321,26,194,282,307,200,297,833,532,884
  └─ Profit for PE,359,474,316,28,199,291,296,208,296,813,517,884
  └─ Profit for EPS,330,467,375,66,176,151,319,210,262,786,495,776
  └─ Profit Growth %,21%,32%,-33%,-91%,607%,46%,2%,-30%,42%,174%,-36%,71%
EPS in Rs,14.53,20.60,16.55,2.91,7.16,6.12,12.97,8.53,10.66,30.16,18.07,26.92
Dividend Payout %,10%,12%,15%,52%,21%,11%,15%,18%,19%,15%,17%,15%
