Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,286,302,300,318,315,286,333,342,278,292,280,261
  └─ Sales Growth %,17.82%,5.58%,-0.70%,6.12%,-1.06%,-9.14%,16.39%,2.66%,-18.66%,4.91%,-4.19%,-6.62%
Expenses,194,200,210,198,187,195,192,235,276,274,286,290
  └─ Material Cost %,6%,6%,5%,4%,4%,4%,4%,4%,3%,2%,3%,2%
    └─ Raw material cost,17.09,16.30,14.80,11.10,14.64,10.41,9.36,14.01,8.94,5.54,6.55,4.65
    └─ Change in inventory,-1.31,0.57,-0.41,1.85,-1.93,-0.39,2.28,-1.85,0.39,1.29,0.58,-0.37
  └─ Manufacturing Cost %,1%,2%,10%,7%,5%,5%,4%,4%,5%,6%,6%,0%
  └─ Employee Cost %,22%,29%,34%,32%,32%,36%,35%,41%,56%,58%,67%,70%
  └─ Other Cost %,39%,30%,21%,19%,19%,24%,16%,20%,35%,28%,27%,40%
Operating Profit,92,102,90,120,128,92,141,107,2,18,-7,-29
OPM %,32%,34%,30%,38%,41%,32%,42%,31%,1%,6%,-2%,-11%
Other Income,8,10,25,30,33,31,24,19,22,21,21,23
  └─ Exceptional items,1.43,0.19,-3.79,0.27,2.18,3.26,3.05,4.40,7.15,1.97,2.29,0.00
  └─ Other income normal,6.79,9.70,28.40,29.73,30.49,28.23,21.11,14.71,14.98,19.10,18.48,22.83
Interest,0,0,0,0,0,0,0,0,0,0,0,0
Depreciation,20,24,31,27,24,22,19,17,16,13,13,14
Profit before tax,80,88,84,123,137,101,146,109,8,26,1,-21
Tax %,33%,34%,37%,33%,33%,27%,27%,23%,20%,8%,-404%,-47%
Net Profit,54,58,53,83,92,74,107,83,6,24,5,-11
  └─ Exceptional items AT,1,0,-2,0,1,2,2,3,6,2,2,0
  └─ Profit excl Excep,53,58,56,83,90,72,105,80,1,23,3,-11
  └─ Profit for PE,53,58,56,83,90,72,105,80,1,23,3,-11
  └─ Profit for EPS,54,58,53,83,92,74,107,83,6,24,5,-11
  └─ Profit Growth %,-7%,9%,-4%,49%,9%,-20%,45%,-24%,-99%,2668%,-88%,-497%
EPS in Rs,8.81,8.27,7.59,11.79,13.01,11.59,16.66,14.34,1.21,4.53,0.93,-2.01
Dividend Payout %,85%,30%,33%,25%,15%,35%,24%,31%,207%,66%,0%,0%
