Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,267,233,299,368,431,523,555,677,628,458,381,448
  └─ Sales Growth %,29.22%,-12.71%,28.20%,23.08%,17.22%,21.28%,6.17%,21.93%,-7.15%,-27.06%,-16.78%,17.53%
Expenses,213,201,236,299,354,437,443,522,551,464,448,453
  └─ Material Cost %,67%,63%,60%,64%,65%,65%,62%,57%,64%,70%,78%,67%
    └─ Raw material cost,178,161,180,224,295,334,345,445,461,319,249,270
    └─ Change in inventory,1,-14,0,11,-16,5,-3,-58,-60,0,48,28
  └─ Manufacturing Cost %,6%,7%,7%,6%,7%,6%,7%,8%,10%,11%,15%,-0%
  └─ Employee Cost %,5%,7%,7%,6%,6%,6%,7%,7%,8%,14%,16%,14%
  └─ Other Cost %,2%,9%,5%,5%,5%,7%,5%,5%,6%,7%,9%,20%
Operating Profit,54,32,63,69,76,85,112,154,77,-6,-66,-5
OPM %,20%,14%,21%,19%,18%,16%,20%,23%,12%,-1%,-17%,-1%
Other Income,-16,4,-8,12,11,12,8,10,13,6,6,3
  └─ Exceptional items,-17.01,-3.15,-10.84,4.15,0.00,-0.18,-0.02,0.01,-0.52,-0.11,2.02,-2.09
  └─ Other income normal,0.93,7.22,2.86,8.10,11.16,11.93,7.92,10.46,13.06,5.64,3.61,5.07
Interest,13,13,12,11,12,13,5,9,21,25,37,35
Depreciation,13,10,14,15,19,23,26,34,34,36,44,45
Profit before tax,13,12,29,56,56,61,89,121,35,-62,-141,-81
Tax %,-17%,59%,33%,37%,36%,23%,27%,26%,27%,-24%,-4%,-0%
Net Profit,15,5,19,35,36,48,65,90,26,-47,-135,-81
  └─ Minority share,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
  └─ Exceptional items AT,-11,-1,-7,3,0,-0,-0,0,-0,-0,2,-2
  └─ Profit excl Excep,26,6,26,32,36,48,65,90,26,-47,-137,-79
  └─ Profit for PE,26,6,26,32,36,48,65,90,26,-47,-137,-79
  └─ Profit for EPS,15,5,19,35,36,48,65,90,26,-47,-135,-81
  └─ Profit Growth %,186%,-76%,323%,22%,11%,33%,37%,38%,-71%,-280%,-192%,42%
EPS in Rs,6.66,2.24,8.57,15.65,16.03,21.21,29.04,40.12,11.41,-20.95,-60.16,-36.32
Dividend Payout %,16%,0%,15%,8%,8%,6%,5%,3%,12%,0%,0%,0%
