Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,2124,1711,1993,1338,1903,2446,3343,2620,1796,1039,1047,1269
  └─ Sales Growth %,-18.46%,-19.48%,16.54%,-32.88%,42.22%,28.54%,36.68%,-21.61%,-31.47%,-42.16%,0.81%,21.23%
Expenses,1948,1886,1941,1203,1712,2294,3179,2764,2108,1184,1098,1010
  └─ Material Cost %,28%,40%,29%,20%,50%,51%,60%,55%,50%,32%,32%,60%
    └─ Raw material cost,597,630,463,376,890,1247,2023,1434,912,319,339,777
    └─ Change in inventory,0,60,105,-114,55,9,-23,8,-17,9,-1,-12
  └─ Manufacturing Cost %,27%,26%,29%,26%,12%,20%,20%,30%,34%,54%,41%,0%
  └─ Employee Cost %,24%,32%,24%,31%,18%,15%,11%,16%,23%,23%,22%,14%
  └─ Other Cost %,13%,12%,16%,14%,10%,7%,4%,5%,10%,5%,9%,5%
Operating Profit,177,-176,53,135,191,152,164,-144,-313,-145,-50,260
OPM %,8%,-10%,3%,10%,10%,6%,5%,-5%,-17%,-14%,-5%,20%
Other Income,173,184,92,-9,40,157,66,-5,81,60,312,33
  └─ Exceptional items,48,0,-53,-144,-92,32,-35,-147,-11,-35,230,-97
  └─ Other income normal,125,184,146,135,132,125,101,141,91,94,82,131
Interest,10,31,60,32,54,69,81,97,77,71,44,22
Depreciation,73,72,60,51,31,66,50,44,23,15,14,12
Profit before tax,266,-94,26,42,146,173,99,-291,-331,-171,203,259
Tax %,34%,-39%,110%,37%,48%,51%,29%,-1%,33%,0%,0%,2%
Net Profit,177,-58,-2,27,75,85,70,-289,-441,-171,203,253
  └─ Exceptional items AT,32,0,-11,55,-38,15,-25,-147,-7,-35,0,-97
  └─ Profit excl Excep,145,-58,8,-28,113,69,95,-142,-433,-137,203,349
  └─ Profit for PE,145,-58,8,-28,113,69,95,-142,-433,-137,203,349
  └─ Profit for EPS,177,-58,-2,27,75,85,70,-289,-441,-171,203,253
  └─ Profit Growth %,-7%,-140%,114%,-432%,506%,-39%,38%,-249%,-205%,68%,249%,72%
EPS in Rs,26.31,-8.63,-0.37,3.96,11.22,12.58,10.48,-42.96,-65.54,-25.49,30.20,37.58
Dividend Payout %,38%,0%,-820%,76%,54%,16%,10%,0%,0%,0%,0%,19%
