Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,266,269,235,273,335,278,307,333,399,367,379,374
  └─ Sales Growth %,,0.82%,-12.48%,16.08%,22.94%,-17.18%,10.63%,8.52%,19.52%,-7.81%,3.16%,-1.22%
Expenses,278,239,203,238,293,255,268,292,347,326,335,344
  └─ Material Cost %,68.22%,58.65%,51.04%,51.65%,47.56%,51.54%,51.63%,48.09%,49.89%,46.66%,44.28%,44.17%
    └─ Raw material cost,180,156,119,142,160,150,160,170,182,185,167,172
    └─ Change in inventory,1,1,1,-1,-0,-6,-1,-10,16,-14,1,-6
  └─ Manufacturing Cost %,4.23%,4.12%,3.96%,3.82%,4.13%,10.74%,8.48%,9.87%,9.63%,12.37%,13.07%,15.13%
  └─ Employee Cost %,8.73%,17.25%,14.04%,14.96%,14.39%,12.73%,11.64%,12.02%,12.38%,14.52%,16.03%,17.07%
  └─ Other Cost %,23.18%,8.89%,17.46%,16.79%,21.26%,16.85%,15.31%,17.73%,15.06%,15.20%,15.08%,15.61%
Operating Profit,-12,30,32,35,42,23,40,41,52,41,44,30
OPM %,-4%,11%,13%,13%,13%,8%,13%,12%,13%,11%,12%,8%
Other Income,2,-2,5,9,2,5,-3,4,6,5,6,11
  └─ Exceptional items,0.00,-5.93,-0.22,5.75,-0.41,-0.01,-5.18,0.00,0.00,-0.02,0.34,2.55
  └─ Other income normal,2.48,3.91,4.85,3.43,2.05,4.52,2.34,4.40,6.41,5.18,5.44,8.83
Interest,10,14,10,9,11,13,11,8,6,7,11,13
Depreciation,7,9,9,10,11,14,16,16,17,16,20,20
Profit before tax,-27,5,18,25,22,0,10,21,35,24,18,8
Tax %,-19%,5%,-6%,23%,30%,-4600%,28%,31%,31%,27%,32%,29%
Net Profit,-22,5,19,19,15,3,7,15,24,17,12,6
  └─ Exceptional items AT,0,-4,-0,4,-0,-0,-4,0,0,-0,0,1
  └─ Profit excl Excep,-22,9,19,15,16,3,11,15,24,17,12,4
  └─ Profit for PE,-22,9,19,15,16,3,11,15,24,17,12,4
  └─ Profit for EPS,-22,5,19,19,15,3,7,15,24,17,12,6
  └─ Profit Growth %,,141%,112%,-20%,4%,-79%,233%,32%,68%,-29%,-31%,-64%
EPS in Rs,,,,,3.17,0.68,1.50,2.99,5.01,3.54,2.50,1.09
Dividend Payout %,0%,16%,4%,4%,5%,0%,0%,0%,0%,0%,0%,0%
