Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Revenue,54964,59294,60940,62162,71982,84836,89163,95407,121067,159516,186331,195218
  └─ Sales Growth %,11.08%,7.88%,2.78%,2.01%,15.80%,17.86%,5.10%,7.00%,26.90%,31.76%,16.81%,4.77%
Interest,32318,33996,34836,34262,39178,44666,42659,41167,50543,74108,89028,89029
Expenses,38766,52252,63841,72806,83775,85361,91309,80798,87864,99560,130078,146032
  └─ Manufacturing Cost %,2%,2%,2%,3%,2%,2%,2%,3%,3%,2%,2%,0%
  └─ Employee Cost %,12%,12%,13%,13%,13%,13%,12%,13%,13%,12%,13%,13%
  └─ Other Cost %,57%,75%,90%,101%,101%,85%,88%,69%,57%,48%,55%,62%
Financing Profit,-16120,-26955,-37737,-44906,-50971,-45190,-44805,-26558,-17341,-14152,-32775,-39843
Financing Margin %,-29%,-45%,-62%,-72%,-71%,-53%,-50%,-28%,-14%,-9%,-18%,-20%
Other Income,35252,42102,52458,56807,59325,64950,72174,62129,65112,76522,108255,116900
  └─ Exceptional items,3,26,-1,3,-2,0,-6,6,54,14,44,0
  └─ Other income normal,35249,42076,52459,56804,59327,64950,72180,62124,65058,76507,108212,116900
Depreciation,798,843,912,922,946,1171,1340,1330,1515,1935,2627,0
Profit before tax,18334,14304,13809,10978,7408,18589,26028,34241,46256,60434,72854,77057
Tax %,29%,24%,18%,17%,23%,40%,22%,25%,26%,26%,25%,25%
Net Profit,12942,10927,11340,9100,5689,11225,20364,26538,35461,46081,54569,57936
  └─ Profit from Associates,0,0,0,0,0,0,0,754,998,1074,151,263
  └─ Minority share,-695,-747,-1152,-1387,-1435,-1659,-1980,-1428,-1425,-1824,-3540,-3729
  └─ Exceptional items AT,2,14,-1,2,-1,0,-5,4,40,11,33,0
  └─ Profit excl Excep,12940,10913,11341,9098,5690,11225,20369,26534,35421,46070,54537,57936
  └─ Profit for PE,12245,10167,10189,7711,4255,9566,18389,25106,33998,44246,50999,54208
  └─ Profit for EPS,12247,10180,10188,7712,4254,9566,18384,25110,34037,44256,51029,54208
  └─ Profit Growth %,12%,-17%,0%,-24%,-45%,125%,92%,37%,35%,30%,15%,6%
EPS in Rs,19.20,15.92,15.90,12.00,6.60,14.78,26.58,36.14,48.74,63.02,71.65,75.71
Dividend Payout %,24%,29%,14%,12%,15%,0%,8%,14%,16%,16%,15%,16%
