Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Revenue,9696,8004,2688,8909,10926,13135,13900,14644,18154,25830,33196,39073
  └─ Sales Growth %,10.10%,-17.45%,-66.42%,231.46%,22.63%,20.22%,5.83%,5.35%,23.98%,42.28%,28.52%,17.70%
Interest,2103,976,0,2655,3587,4592,4608,4328,5778,9249,12494,14388
Expenses,6542,7029,2377,4490,5147,6588,6807,7210,8597,11389,14269,17529
  └─ Material Cost %,26.43%,32.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
    └─ Raw material cost,2623.08,2560.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
    └─ Change in inventory,-60.56,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Manufacturing Cost %,7.24%,7.73%,0.86%,0.05%,21.49%,19.63%,17.17%,16.14%,16.07%,15.05%,12.99%,0.00%
  └─ Employee Cost %,8.20%,8.53%,4.76%,7.51%,6.96%,6.39%,8.57%,9.26%,10.28%,11.62%,11.44%,11.99%
  └─ Other Cost %,25.60%,39.56%,82.81%,42.84%,18.66%,24.14%,23.23%,23.83%,21.00%,17.42%,18.56%,32.87%
Financing Profit,1051,-1,311,1764,2192,1954,2485,3106,3780,5191,6433,7155
Financing Margin %,11%,-0%,12%,20%,20%,15%,18%,21%,21%,20%,19%,18%
Other Income,123,1538,1,0,21,1,60,92,221,256,262,510
  └─ Exceptional items,38,767,0,-0,-0,0,-0,0,-1,-1,-2,0
  └─ Other income normal,85,771,1,1,21,1,61,91,222,257,264,510
Depreciation,171,163,17,70,78,150,145,154,176,248,296,333
Profit before tax,1003,1374,295,1695,2135,1806,2400,3044,3824,5200,6400,7333
Tax %,32%,27%,30%,34%,34%,36%,27%,26%,26%,26%,26%,25%
Net Profit,684,1181,538,1127,1415,1165,1764,2239,2810,3851,4740,5485
  └─ Profit from Associates,0,174,333,1,1,1,0,-3,-9,12,6,0
  └─ Minority share,-259,-142,-83,-577,-718,-614,-940,-1216,-1519,-2078,-2566,-3044
  └─ Exceptional items AT,23,519,0,-0,-0,0,-0,0,-0,-1,-1,0
  └─ Profit excl Excep,661,662,538,1127,1415,1165,1764,2239,2810,3851,4741,5485
  └─ Profit for PE,410,582,455,550,697,551,825,1023,1290,1773,2174,2441
  └─ Profit for EPS,424,1039,455,550,697,551,825,1023,1290,1773,2174,2441
  └─ Profit Growth %,33%,42%,-22%,21%,27%,-21%,50%,24%,26%,37%,23%,12%
EPS in Rs,22.68,55.47,24.26,29.32,37.12,29.34,43.93,54.49,68.71,94.39,115.76,130.01
Dividend Payout %,9%,9%,1%,4%,3%,2%,1%,1%,1%,1%,1%,1%
