Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,11,10,10,14,16,21,12,437,21,27,28,34
  └─ Sales Growth %,-16.94%,-8.03%,0.10%,40.31%,18.71%,30.17%,-44.51%,3628.22%,-95.18%,27.49%,3.79%,22.96%
Expenses,21,23,30,29,30,32,23,234,34,38,39,48
  └─ Material Cost %,59%,58%,67%,78%,73%,76%,60%,2%,67%,69%,74%,87%
    └─ Raw material cost,6.20,6.19,6.78,9.65,12.04,15.93,7.02,7.51,15.10,18.46,21.23,29.18
    └─ Change in inventory,0.10,-0.53,-0.22,0.97,-0.18,0.19,-0.01,-0.15,-1.05,0.03,-0.46,0.84
  └─ Manufacturing Cost %,32%,36%,33%,25%,24%,20%,35%,41%,26%,31%,24%,0%
  └─ Employee Cost %,20%,24%,23%,15%,12%,10%,22%,1%,13%,11%,10%,8%
  └─ Other Cost %,88%,116%,181%,92%,73%,47%,82%,10%,53%,33%,32%,44%
Operating Profit,-11,-13,-20,-15,-13,-11,-12,203,-12,-11,-12,-14
OPM %,-100%,-133%,-205%,-110%,-82%,-53%,-99%,47%,-59%,-43%,-41%,-39%
Other Income,6,1,2,39,10,-13,32,25,45,12,3,0
  └─ Exceptional items,4.56,0.02,0.00,0.00,-0.06,0.00,0.94,0.02,7.70,8.77,-0.09,0.00
  └─ Other income normal,1.87,0.99,2.24,38.81,9.61,-13.06,30.64,24.53,37.50,2.87,2.83,0.23
Interest,1,1,4,8,18,15,14,4,6,3,2,3
Depreciation,2,1,1,1,1,3,3,2,3,3,3,3
Profit before tax,-7,-14,-23,15,-23,-42,3,221,24,-6,-13,-20
Tax %,1%,0%,-1%,23%,0%,-5%,0%,17%,8%,-98%,1%,0%
Net Profit,-7,-14,-23,11,-23,-40,3,185,22,-0,-14,-20
  └─ Exceptional items AT,4.55,0.02,0.00,0.00,-0.06,0.00,0.94,0.02,7.05,8.77,-0.09,0.00
  └─ Profit excl Excep,-11.17,-14.20,-22.65,11.24,-23.36,-40.12,2.17,184.64,14.61,-8.90,-13.42,-19.50
  └─ Profit for PE,-11.17,-14.20,-22.65,11.24,-23.36,-40.12,2.17,184.64,14.61,-8.90,-13.42,-19.50
  └─ Profit for EPS,-6.62,-14.18,-22.65,11.24,-23.42,-40.12,3.11,184.66,21.66,-0.13,-13.51,-19.50
  └─ Profit Growth %,54.80%,-27.13%,-59.51%,149.62%,-307.83%,-71.75%,105.41%,8408.76%,-92.09%,-160.92%,-50.79%,-45.31%
EPS in Rs,-1.03,-2.20,-3.52,1.75,-3.64,-6.24,0.48,28.71,3.37,-0.02,-2.10,-3.03
Dividend Payout %,-73%,-34%,-21%,57%,0%,0%,0%,9%,31%,-5195%,0%,-26%
