Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,20.05,16.88,26.02,26.16,21.97,20.66,17.96,24.56,33.96,38.81,33.51,40.75
  └─ Sales Growth %,-14.32%,-15.81%,54.15%,0.54%,-16.02%,-5.96%,-13.07%,36.75%,38.27%,14.28%,-13.66%,21.61%
Expenses,10.97,9.48,11.49,15.45,15.82,12.32,8.39,18.02,19.97,22.97,22.96,25.82
  └─ Material Cost %,-0%,3%,-5%,5%,-3%,2%,-21%,2%,1%,-1%,-1%,-0%
    └─ Change in inventory,-0.04,0.46,-1.18,1.29,-0.60,0.42,-3.78,0.45,0.35,-0.37,-0.20,-0.20
  └─ Manufacturing Cost %,37%,30%,28%,29%,36%,33%,47%,49%,39%,41%,44%,0%
  └─ Employee Cost %,9%,12%,9%,9%,11%,11%,13%,9%,7%,8%,10%,9%
  └─ Other Cost %,8%,11%,12%,16%,28%,13%,8%,14%,12%,11%,15%,55%
Operating Profit,9.08,7.40,14.53,10.71,6.15,8.34,9.57,6.54,13.99,15.84,10.55,14.93
OPM %,45.29%,43.84%,55.84%,40.94%,27.99%,40.37%,53.29%,26.63%,41.20%,40.81%,31.48%,36.64%
Other Income,5.14,7.13,2.37,-17.19,0.57,6.33,2.06,2.42,-5.96,1.09,2.30,-2.44
  └─ Exceptional items,0.00,-0.17,0.45,-23.90,0.00,5.64,0.00,-0.02,-6.86,-1.05,0.00,-2.44
  └─ Other income normal,5.14,7.30,1.92,6.71,0.57,0.69,2.06,2.44,0.90,2.14,2.30,0.00
Interest,6.17,6.79,6.71,7.67,7.00,5.29,2.05,1.89,2.20,4.27,1.95,2.93
Depreciation,7.54,7.55,13.67,9.50,9.32,9.31,9.32,6.92,6.99,7.10,7.39,8.21
Profit before tax,0.51,0.19,-3.48,-23.65,-9.60,0.07,0.26,0.15,-1.16,5.56,3.51,1.35
Tax %,54.90%,-284.21%,-42.82%,-11.25%,27.71%,14.29%,15.38%,13.33%,1560.34%,-30.76%,63.82%,100.00%
Net Profit,0.23,0.77,-1.99,-20.98,-12.26,0.06,0.22,0.13,-19.26,7.27,1.27,0.01
  └─ Profit from Associates,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Minority share,0,0,0,0,0,0,0,0,0,0,0,-0
  └─ Exceptional items AT,0,-0,0,-24,0,6,0,-0,-25,-1,0,-1
  └─ Profit excl Excep,0,1,-2,3,-12,-6,0,0,6,8,1,1
  └─ Profit for PE,0,1,-2,3,-12,-6,0,0,6,8,1,0
  └─ Profit for EPS,0,1,-2,-21,-12,0,0,0,-19,7,1,0
  └─ Profit Growth %,109%,296%,-368%,219%,-521%,55%,104%,-32%,3693%,44%,-85%,-100%
EPS in Rs,0.01,0.04,-0.11,-1.11,-0.65,0.00,0.01,0.01,-1.20,0.45,0.08,0.00
Dividend Payout %,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,
