Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,4172,27,22,970,762,70,182,272,232,429,528,372
  └─ Sales Growth %,7.49%,-99.36%,-17.35%,4268.47%,-21.40%,-90.83%,160.24%,49.84%,-14.88%,85.00%,22.97%,-29.54%
Expenses,4169,8,21,943,737,148,71,201,232,350,465,434
  └─ Material Cost %,88%,0%,0%,86%,84%,17%,9%,51%,62%,60%,58%,65%
    └─ Raw material cost,3827,0,0,906,569,12,17,138,145,263,299,247
    └─ Change in inventory,-163,0,0,-71,71,0,0,0,0,-6,7,-5
  └─ Manufacturing Cost %,3%,0%,431%,6%,4%,1%,1%,1%,1%,3%,5%,0%
  └─ Employee Cost %,2%,2%,12%,2%,3%,38%,17%,13%,17%,12%,11%,9%
  └─ Other Cost %,7%,26%,-346%,4%,6%,157%,12%,9%,19%,6%,14%,43%
Operating Profit,3,19,1,27,25,-78,111,71,-0,79,63,-62
OPM %,0%,72%,3%,3%,3%,-112%,61%,26%,-0%,18%,12%,-17%
Other Income,39,-208,497,54,31,42,198,407,746,159,206,266
  └─ Exceptional items,4,-208,-0,0,-27,0,-0,0,-0,0,0,-0
  └─ Other income normal,35,0,497,54,59,42,198,407,746,159,206,266
Interest,100,0,0,2,23,7,5,5,6,16,29,66
Depreciation,74,0,0,2,4,28,26,23,22,29,42,26
Profit before tax,-132,-189,497,78,29,-71,279,450,718,193,197,113
Tax %,22%,2%,-11%,34%,-10%,-20%,16%,20%,25%,21%,28%,22%
Net Profit,-161,-192,551,52,32,-57,233,360,542,152,143,88
  └─ Minority share,59,67,48,1,1,2,-1,-1,1,1,1,3
  └─ Exceptional items AT,3,-204,-0,0,-23,0,-0,0,-0,0,0,-0
  └─ Profit excl Excep,-164,12,551,52,55,-57,234,360,542,152,143,88
  └─ Profit for PE,-103,8,599,52,56,-55,233,359,543,153,144,91
  └─ Profit for EPS,-101,-125,599,52,33,-55,232,359,542,153,144,91
  └─ Profit Growth %,-266%,107%,7780%,-91%,8%,-197%,525%,54%,51%,-72%,-6%,-37%
EPS in Rs,-28.92,-35.75,171.17,14.96,9.41,-15.64,66.36,102.60,154.99,43.74,41.19,25.99
Dividend Payout %,-14%,-11%,1%,23%,43%,-3%,4%,4%,3%,11%,12%,6%
