Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,210,205,218,322,261,212,160,160,290,369,47,212
  └─ Sales Growth %,-63%,-2%,7%,48%,-19%,-19%,-24%,0%,81%,27%,-87%,352%
Expenses,473,454,376,396,455,361,244,277,317,285,285,493
  └─ Material Cost %,0%,0%,0%,1%,2%,2%,0%,0%,0%,0%,0%,18%
    └─ Raw material cost,0.02,0.14,0.22,4.03,4.51,4.22,0.00,0.00,0.00,0.00,0.00,38.53
  └─ Manufacturing Cost %,16%,23%,25%,11%,23%,20%,17%,19%,14%,12%,98%,0%
  └─ Employee Cost %,83%,80%,67%,43%,56%,68%,72%,81%,57%,35%,257%,79%
  └─ Other Cost %,127%,119%,81%,68%,94%,81%,63%,73%,39%,30%,254%,136%
Operating Profit,-263,-250,-158,-74,-194,-150,-84,-117,-27,84,-238,-282
OPM %,-126%,-122%,-73%,-23%,-74%,-71%,-52%,-73%,-9%,23%,-509%,-133%
Other Income,828,765,274,179,200,135,41,56,70,155,221,279
  └─ Exceptional items,763,604,-0,-27,-3,8,-50,-14,-41,7,31,96
  └─ Other income normal,65,162,275,206,203,128,91,70,112,148,189,183
Interest,26,43,23,10,4,1,1,0,1,1,1,1
Depreciation,45,41,33,30,26,25,19,12,23,28,29,33
Profit before tax,493,432,61,65,-24,-40,-62,-74,20,211,-48,-37
Tax %,13%,24%,62%,82%,47%,17%,3%,1%,212%,-1%,2%,44%
Net Profit,426,328,23,12,-35,-46,-63,-56,-27,210,-47,-54
  └─ Profit from Associates,0,0,0,0,0,1,0,19,-5,-3,1,-1
  └─ Minority share,0,-0,0,0,0,0,0,2,10,13,14,31
  └─ Exceptional items AT,593,500,0,-0,-2,7,-47,-13,46,0,24,80
  └─ Profit excl Excep,-166,-172,23,12,-34,-53,-16,-42,-73,210,-71,-134
  └─ Profit for PE,-166,-172,23,13,-34,-53,-16,-40,-45,222,-50,-56
  └─ Profit for EPS,427,328,23,12,-35,-46,-63,-53,-16,223,-33,-22
  └─ Profit Growth %,-64%,-3%,113%,-46%,-368%,-56%,70%,-155%,-10%,599%,-122%,-12%
EPS in Rs,92.61,71.08,5.02,2.62,-7.65,-9.99,-13.74,-11.54,-3.54,48.29,-7.20,-4.87
Dividend Payout %,18%,7%,40%,76%,-26%,-20%,-15%,0%,-57%,4%,-17%,-41%
