Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,1688,1718,1412,1767,2755,2586,2298,3139,4474,5059,5186,4494
  └─ Sales Growth %,,1.74%,-17.81%,25.14%,55.93%,-6.14%,-11.12%,36.58%,42.55%,13.07%,2.52%,-13.35%
Expenses,1388,1431,1155,1501,2348,2159,1898,2644,3699,4162,4363,3736
  └─ Material Cost %,66%,66%,62%,65%,69%,66%,64%,67%,66%,66%,65%,60%
    └─ Raw material cost,1173,1066,919,1235,1937,1750,1360,2325,3086,3439,3269,2634
    └─ Change in inventory,-55,64,-38,-95,-33,-54,112,-221,-140,-109,103,46
  └─ Manufacturing Cost %,8%,9%,10%,12%,10%,10%,10%,10%,10%,10%,11%,0%
  └─ Employee Cost %,5%,6%,7%,6%,5%,6%,6%,5%,5%,5%,6%,8%
  └─ Other Cost %,2%,2%,2%,2%,1%,2%,2%,2%,2%,2%,2%,15%
Operating Profit,300,287,257,266,407,427,400,495,776,897,824,758
OPM %,18%,17%,18%,15%,15%,16%,17%,16%,17%,18%,16%,17%
Other Income,26,16,14,32,41,59,43,38,32,73,60,112
  └─ Exceptional items,0,-2,-0,0,-0,0,0,0,-0,2,2,-10
  └─ Other income normal,25,17,14,32,41,59,43,37,33,71,58,122
Interest,9,6,6,10,15,21,23,21,31,45,37,31
Depreciation,54,57,60,61,62,59,57,80,83,98,108,132
Profit before tax,262,240,205,228,371,406,363,431,694,828,738,706
Tax %,34%,31%,30%,33%,32%,24%,24%,25%,26%,24%,27%,24%
Net Profit,173,165,144,152,253,308,276,323,512,625,542,534
  └─ Minority share,0,0,0,0,0,0,0,0,-2,-2,2,-52
  └─ Exceptional items AT,0,-1,-0,0,-0,0,0,0,-0,2,1,-8
  └─ Profit excl Excep,173,166,144,152,253,308,276,322,512,624,540,542
  └─ Profit for PE,173,166,144,152,253,308,276,322,511,621,543,490
  └─ Profit for EPS,173,165,144,152,253,308,276,323,510,623,544,483
  └─ Profit Growth %,,-4%,-13%,5%,67%,22%,-10%,17%,58%,22%,-13%,-10%
EPS in Rs,24.74,23.58,20.55,21.65,36.08,43.87,39.37,46.03,72.83,88.85,77.61,68.85
Dividend Payout %,15%,16%,18%,18%,17%,18%,24%,20%,16%,16%,18%,15%
