Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,15939,16758,17950,18520,20008,21445,22882,24620,26927,30381,30981,33089
  └─ Sales Growth %,,5.14%,7.11%,3.17%,8.04%,7.18%,6.70%,7.59%,9.37%,12.83%,1.97%,6.80%
Expenses,13560,14285,14719,15071,15457,16531,17538,19205,20242,20630,21360,23319
  └─ Material Cost %,52.25%,51.40%,49.79%,45.58%,42.35%,42.52%,47.75%,39.58%,36.57%,35.42%,38.62%,43.62%
    └─ Raw material cost,9008,9176,8426,7713,7302,8483,8468,9152,10537,12719,19589,24462
    └─ Change in inventory,-679,-562,511,729,1172,636,2458,592,-691,-1959,-7626,-10030
  └─ Manufacturing Cost %,3.69%,3.73%,7.42%,7.93%,6.51%,4.85%,4.84%,4.65%,5.21%,4.67%,4.62%,0.00%
  └─ Employee Cost %,21.35%,19.54%,19.89%,23.28%,21.55%,22.28%,18.81%,18.70%,18.24%,17.41%,18.50%,18.46%
  └─ Other Cost %,7.78%,10.57%,4.90%,4.60%,6.84%,7.43%,5.25%,15.07%,15.16%,10.40%,7.22%,8.40%
Operating Profit,2379,2474,3231,3449,4551,4914,5344,5415,6686,9752,9621,9770
OPM %,15%,15%,18%,19%,23%,23%,23%,22%,25%,32%,31%,30%
Other Income,1650,1608,1058,776,376,423,364,985,1673,1923,2608,3743
  └─ Exceptional items,-1,2,1,0,1,119,2,2,3,6,8,0
  └─ Other income normal,1651,1606,1057,775,376,303,362,983,1670,1917,2600,3743
Interest,15,6,16,35,178,360,267,65,64,43,22,6
Depreciation,822,863,681,947,1025,999,1158,1111,1785,1407,1340,1355
Profit before tax,3191,3213,3592,3243,3725,3979,4283,5225,6510,10225,10867,12152
Tax %,25%,38%,27%,39%,37%,28%,24%,3%,10%,25%,23%,25%
Net Profit,2399,2004,2625,1990,2328,2883,3246,5080,5828,7621,8364,9116
  └─ Minority share,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Exceptional items AT,-1,1,1,0,0,84,2,1,2,4,6,0
  └─ Profit excl Excep,2400,2003,2624,1990,2328,2799,3244,5079,5826,7617,8358,9116
  └─ Profit for PE,2400,2003,2624,1990,2328,2799,3244,5079,5826,7617,8358,9116
  └─ Profit for EPS,2399,2004,2625,1990,2329,2883,3246,5080,5828,7621,8364,9116
  └─ Profit Growth %,,-17%,31%,-24%,17%,20%,16%,57%,15%,31%,10%,9%
EPS in Rs,24.89,27.72,36.30,29.76,34.82,43.10,48.53,75.96,87.14,113.96,125.07,136.30
Dividend Payout %,20%,31%,30%,54%,28%,39%,31%,26%,32%,31%,32%,26%
