Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,7993,6637,6780,6815,7252,9637,11602,12425,13783,15206,17618,20290
  └─ Sales Growth %,3.31%,-16.97%,2.15%,0.53%,6.40%,32.90%,20.39%,7.10%,10.93%,10.32%,15.87%,15.17%
Expenses,7201,6271,5988,5976,6466,8345,10058,10707,11927,12922,15139,17499
  └─ Material Cost %,42%,55%,47%,54%,55%,56%,54%,51%,50%,48%,49%,51%
    └─ Raw material cost,3416,3601,3166,3746,4022,5403,6368,6323,7107,7364,8987,10319
    └─ Change in inventory,-51,20,-1,-47,-14,8,-150,-40,-274,-122,-362,-41
  └─ Manufacturing Cost %,10%,4%,10%,4%,4%,4%,9%,10%,13%,12%,12%,11%
  └─ Employee Cost %,11%,12%,12%,12%,11%,9%,8%,8%,8%,8%,8%,8%
  └─ Other Cost %,28%,24%,19%,17%,19%,18%,16%,17%,16%,17%,17%,16%
Operating Profit,792,366,791,839,786,1292,1544,1719,1856,2284,2479,2792
OPM %,10%,6%,12%,12%,11%,13%,13%,14%,13%,15%,14%,14%
Other Income,-77,38,88,73,124,-163,91,88,328,-81,188,145
  └─ Exceptional items,-148,-44,10,1,0,-249,-18,-43,184,-285,20,8
  └─ Other income normal,71,82,78,72,124,86,108,131,145,204,168,136
Interest,82,117,92,43,52,78,69,73,87,130,290,137
Depreciation,133,117,126,116,123,242,255,278,304,377,601,627
Profit before tax,500,170,662,753,735,809,1311,1456,1794,1696,1777,2173
Tax %,43%,118%,30%,25%,36%,34%,24%,26%,25%,23%,22%,25%
Net Profit,273,-37,455,556,457,460,930,1015,1320,1215,1287,1547
  └─ Profit from Associates,-11,-7,-9,-11,-17,-75,-63,-64,-26,-86,-93,-91
  └─ Minority share,-26,32,-65,-61,-49,-0,-74,-79,-116,-65,-9,-4
  └─ Exceptional items AT,-84,22,6,0,0,-165,-13,-32,138,-206,15,6
  └─ Profit excl Excep,358,-59,448,556,457,625,944,1047,1182,1422,1272,1540
  └─ Profit for PE,324,-9,384,495,408,624,869,965,1078,1346,1263,1536
  └─ Profit for EPS,248,-6,389,496,408,460,857,936,1204,1150,1278,1542
  └─ Profit Growth %,-23%,-103%,4445%,29%,-18%,53%,39%,11%,12%,25%,-6%,22%
EPS in Rs,3.86,-0.08,5.94,7.56,6.23,4.80,8.95,9.78,12.48,11.63,12.92,15.59
Dividend Payout %,6%,-2572%,38%,30%,39%,54%,44%,60%,65%,64%,64%,64%
