Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,17204,14873,10346,10270,10337,10357,10200,12622,16789,15421,14887,14584
  └─ Sales Growth %,8.30%,-13.55%,-30.44%,-0.74%,0.65%,0.19%,-1.52%,23.75%,33.01%,-8.15%,-3.46%,-2.04%
Expenses,15305,12777,8249,6926,8538,8411,8693,10317,12969,12574,12934,12779
  └─ Material Cost %,40.55%,39.97%,20.05%,17.09%,19.37%,19.01%,23.50%,20.89%,19.55%,17.52%,19.33%,21.83%
    └─ Raw material cost,7893,5427,1961,1860,2018,2097,2404,2760,3311,2942,2850,3263
    └─ Change in inventory,-917,519,113,-104,-16,-128,-7,-123,-28,-241,28,-79
  └─ Manufacturing Cost %,18.52%,15.77%,20.71%,21.71%,22.88%,22.68%,23.18%,39.28%,38.30%,40.88%,43.30%,40.77%
  └─ Employee Cost %,7.74%,8.63%,12.29%,12.47%,12.85%,13.39%,13.83%,12.26%,10.11%,12.11%,13.41%,14.17%
  └─ Other Cost %,22.15%,21.54%,26.68%,16.16%,27.50%,26.14%,24.72%,9.31%,9.28%,11.03%,10.84%,10.85%
Operating Profit,1900,2096,2097,3344,1799,1945,1506,2305,3820,2847,1953,1805
OPM %,11%,14%,20%,33%,17%,19%,15%,18%,23%,18%,13%,12%
Other Income,183,210,293,262,785,6480,254,486,218,-521,287,-1473
  └─ Exceptional items,4,-4,-0,106,240,144,55,62,57,-826,-37,-1891
  └─ Other income normal,179,214,293,156,545,6336,199,424,161,305,324,418
Interest,461,525,297,326,354,342,367,303,406,530,563,590
Depreciation,463,526,512,518,568,666,759,806,892,980,1123,1201
Profit before tax,1159,1255,1580,2763,1661,7416,634,1682,2740,816,554,-1459
Tax %,30%,20%,22%,2%,17%,3%,31%,16%,11%,47%,30%,18%
Net Profit,802,1006,1234,2702,1387,7228,436,1405,2434,435,387,-1715
  └─ Profit from Associates,-5,0,0,0,0,31,0,-10,-18,0,0,0
  └─ Minority share,-206,-236,-241,-269,-231,-222,-180,-147,-117,-167,-152,-181
  └─ Exceptional items AT,2,-3,-0,94,195,139,36,39,48,-348,-46,-2167
  └─ Profit excl Excep,800,1009,1234,2609,1192,7090,401,1366,2386,783,434,452
  └─ Profit for PE,595,773,993,2349,993,6872,235,1223,2271,483,263,271
  └─ Profit for EPS,596,771,993,2433,1156,7006,256,1258,2317,268,235,-1896
  └─ Profit Growth %,165%,30%,29%,136%,-58%,592%,-97%,419%,86%,-79%,-45%,3%
EPS in Rs,23.41,30.24,38.98,95.49,45.37,274.97,10.06,49.37,90.93,10.52,9.22,-74.41
Dividend Payout %,53%,33%,28%,23%,28%,4%,99%,25%,19%,143%,119%,-15%
