Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,931,1030,1125,1117,1394,1305,957,1497,945,709,740,840
  └─ Sales Growth %,34.66%,10.65%,9.26%,-0.74%,24.79%,-6.35%,-26.69%,56.41%,-36.87%,-25.02%,4.43%,13.46%
Expenses,831,917,966,936,1163,1119,874,1376,983,768,794,1061
  └─ Material Cost %,71%,73%,68%,62%,64%,61%,62%,67%,71%,79%,70%,78%
    └─ Raw material cost,629,747,756,713,909,792,603,1052,649,577,519,648
    └─ Change in inventory,29,0,14,-22,-15,4,-12,-55,26,-19,-4,9
  └─ Manufacturing Cost %,9%,8%,12%,14%,13%,15%,17%,17%,20%,17%,18%,-0%
  └─ Employee Cost %,5%,4%,3%,3%,3%,4%,5%,4%,5%,6%,6%,6%
  └─ Other Cost %,5%,4%,3%,4%,4%,6%,7%,5%,7%,7%,13%,42%
Operating Profit,100,113,159,181,231,186,83,121,-37,-59,-54,-221
OPM %,11%,11%,14%,16%,17%,14%,9%,8%,-4%,-8%,-7%,-26%
Other Income,2,17,159,233,9,265,233,338,215,294,488,6057
  └─ Exceptional items,0,4,0,0,0,0,0,0,0,0,7,5881
  └─ Other income normal,2,13,159,233,9,265,233,338,215,294,481,176
Interest,86,74,9,3,5,5,4,5,6,23,127,195
Depreciation,28,27,29,34,38,44,46,50,49,46,45,47
Profit before tax,-13,30,279,376,198,402,265,404,122,166,262,5594
Tax %,22%,13%,5%,5%,17%,7%,5%,4%,13%,0%,-1%,4%
Net Profit,182,196,266,358,164,376,252,389,107,166,265,5567
  └─ Profit from Associates,198,170,0,0,0,0,0,0,0,0,0,188
  └─ Minority share,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Exceptional items AT,0,4,0,0,0,0,0,0,0,0,7,5666
  └─ Profit excl Excep,182,192,266,358,164,376,252,389,107,166,258,-99
  └─ Profit for PE,182,192,266,358,164,376,252,389,107,166,258,-99
  └─ Profit for EPS,182,196,266,358,164,376,252,389,107,166,265,5567
  └─ Profit Growth %,372%,6%,38%,35%,-54%,129%,-33%,54%,-73%,56%,55%,-139%
EPS in Rs,79.88,73.71,95.40,118.38,52.36,111.69,75.10,75.00,20.58,32.07,47.59,927.47
Dividend Payout %,0%,0%,0%,0%,4%,0%,1%,0%,0%,0%,0%,0%
