Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Sales,0.75,2.13,0.84,0.29,0.37,0.21
  └─ Sales Growth %,,184.00%,-60.56%,-65.48%,27.59%,-43.24%
Expenses,0.56,2.16,0.84,0.46,13.66,5.60
  └─ Material Cost %,47%,94%,87%,93%,65%,38%
    └─ Raw material cost,0.35,2.01,0.73,0.27,0.24,0.08
  └─ Employee Cost %,12%,4%,4%,31%,11%,19%
  └─ Other Cost %,16%,3%,10%,34%,3616%,2610%
Operating Profit,0.19,-0.03,0.00,-0.17,-13.29,-5.39
OPM %,25.33%,-1.41%,0.00%,-58.62%,-3591.89%,-2566.67%
Other Income,0.00,0.32,0.39,0.22,0.29,0.13
  └─ Exceptional items,0.00,0.00,0.00,-0.10,0.00,0.00
  └─ Other income normal,0.00,0.32,0.39,0.32,0.29,0.13
Interest,0.00,0.00,0.00,0.00,0.00,0.00
Depreciation,0.00,0.00,0.00,0.00,0.00,0.00
Profit before tax,0.19,0.29,0.39,0.05,-13.00,-5.26
Tax %,31.58%,20.69%,23.08%,100.00%,0.69%,0.38%
Net Profit,0.13,0.23,0.30,0.00,-13.09,-5.28
  └─ Exceptional items AT,0,0,0,-0,0,0
  └─ Profit excl Excep,0,0,0,0,-13,-5
  └─ Profit for PE,0,0,0,0,-13,-5
  └─ Profit for EPS,0,0,0,0,-13,-5
  └─ Profit Growth %,,77%,30%,-97%,-131000%,60%
EPS in Rs,4.25,7.51,9.80,0.00,-427.50,-172.44
Dividend Payout %,0.00%,0.00%,0.00%,,0.00%,0.00%
