Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,124,132,134,125,150,133,163,197,170,173,196,202
  └─ Sales Growth %,18.97%,6.01%,1.43%,-6.62%,20.21%,-11.56%,22.92%,20.30%,-13.42%,1.93%,13.01%,3.20%
Expenses,129,145,137,137,144,136,165,171,162,167,187,190
  └─ Material Cost %,58%,55%,57%,56%,60%,60%,61%,58%,60%,58%,59%,59%
    └─ Raw material cost,72,71,77,71,90,82,98,114,105,99,121,119
    └─ Change in inventory,0,1,-0,-1,-1,-2,2,1,-2,2,-6,-0
  └─ Manufacturing Cost %,7%,8%,6%,7%,6%,6%,6%,6%,8%,9%,9%,0%
  └─ Employee Cost %,23%,24%,22%,22%,17%,20%,17%,13%,15%,16%,16%,16%
  └─ Other Cost %,15%,22%,16%,24%,13%,16%,16%,10%,12%,13%,12%,19%
Operating Profit,-4,-13,-3,-12,6,-3,-2,25,8,6,9,12
OPM %,-3%,-10%,-2%,-9%,4%,-2%,-1%,13%,5%,3%,5%,6%
Other Income,13,95,-2,25,8,24,40,33,12,10,5,15
  └─ Exceptional items,11.22,92.88,-8.31,14.48,0.00,0.29,19.56,14.39,-0.23,0.03,-7.40,-0.82
  └─ Other income normal,1.83,2.13,6.50,10.75,7.72,24.10,20.13,18.94,12.42,10.34,12.02,15.59
Interest,10,4,5,3,3,4,3,2,3,6,5,4
Depreciation,5,17,4,2,2,3,2,2,3,4,4,4
Profit before tax,-6,62,-14,8,8,15,33,54,15,7,5,19
Tax %,13%,22%,34%,84%,48%,6%,10%,13%,25%,15%,-2%,4%
Net Profit,-7,48,-18,1,4,14,29,47,11,6,5,18
  └─ Exceptional items AT,10,79,-7,10,0,0,18,12,-0,0,-4,-1
  └─ Profit excl Excep,-17,-31,-11,-9,4,14,12,35,12,6,9,19
  └─ Profit for PE,-17,-31,-11,-9,4,14,12,35,12,6,9,19
  └─ Profit for EPS,-7,48,-18,1,4,14,29,47,11,6,5,18
  └─ Profit Growth %,12%,-84%,64%,20%,147%,225%,-15%,196%,-67%,-51%,53%,115%
EPS in Rs,-0.87,6.28,-2.38,0.17,0.55,1.83,3.83,6.16,1.49,0.74,0.64,2.32
Dividend Payout %,-0%,-0%,-0%,-0%,-0%,-0%,-0%,-0%,-0%,-0%,-0%,-0%
