Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,440,362,375,377,410,368,343,390,394,386,384,366
  └─ Sales Growth %,-10.02%,-17.61%,3.51%,0.60%,8.63%,-10.12%,-6.85%,13.53%,1.26%,-2.04%,-0.65%,-4.54%
Expenses,440,348,354,359,398,371,323,384,378,362,377,428
  └─ Material Cost %,53%,46%,47%,48%,49%,48%,48%,50%,47%,46%,47%,55%
    └─ Raw material cost,228,165,173,191,204,172,159,192,186,179,179,205
    └─ Change in inventory,5,1,3,-9,-4,4,4,3,-0,-0,3,-3
  └─ Manufacturing Cost %,15%,13%,11%,13%,15%,13%,14%,18%,18%,20%,18%,0%
  └─ Employee Cost %,18%,23%,22%,20%,20%,23%,21%,17%,16%,15%,16%,19%
  └─ Other Cost %,14%,14%,14%,14%,14%,17%,11%,13%,15%,13%,17%,43%
Operating Profit,0,15,21,18,11,-2,20,5,17,25,6,-62
OPM %,0%,4%,6%,5%,3%,-1%,6%,1%,4%,6%,2%,-17%
Other Income,10,10,11,12,8,24,16,13,33,33,33,-130
  └─ Exceptional items,-0,1,2,3,1,9,1,-8,8,12,19,-155
  └─ Other income normal,11,9,9,9,8,15,14,21,25,22,14,25
Interest,12,15,15,17,18,19,16,16,23,25,26,32
Depreciation,18,21,18,18,18,17,17,18,16,19,18,18
Profit before tax,-20,-11,-2,-5,-16,-15,3,-16,10,14,-5,-241
Tax %,14%,6%,157%,22%,-2%,5%,66%,5%,33%,15%,-3%,-0%
Net Profit,-22,-11,-4,-6,-16,-15,1,-16,7,12,-4,-240
  └─ Exceptional items AT,-0,1,-1,3,1,9,1,-8,5,10,18,-154
  └─ Profit excl Excep,-22,-12,-3,-9,-17,-24,0,-9,2,2,-23,-86
  └─ Profit for PE,-22,-12,-3,-9,-17,-24,0,-9,2,2,-23,-86
  └─ Profit for EPS,-22,-11,-4,-6,-16,-15,1,-16,7,12,-4,-240
  └─ Profit Growth %,-310%,45%,73%,-171%,-89%,-41%,101%,-3274%,118%,20%,-1340%,-281%
EPS in Rs,-4.47,-2.29,-0.81,-1.13,-3.22,-3.04,0.22,-3.27,1.35,2.33,-0.87,-48.00
Dividend Payout %,-5%,-16%,-16%,0%,0%,-5%,0%,0%,0%,0%,0%,0%
