Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,104281,98759,100184,115183,130542,118144,132008,195059,223202,215962,238496,274944
  └─ Sales Growth %,18.91%,-5.30%,1.44%,14.97%,13.33%,-9.50%,11.73%,47.76%,14.43%,-3.24%,10.43%,15.28%
Expenses,95437,90981,87867,101488,115031,103838,114449,166712,200536,192090,206691,240064
  └─ Material Cost %,62%,60%,56%,60%,60%,58%,58%,60%,63%,62%,61%,64%
    └─ Raw material cost,66215,58269,58487,70876,78301,68286,78582,127293,137529,132526,147276,191120
    └─ Change in inventory,-1238,1283,-2829,-1991,386,-17,-2146,-9753,3241,1329,-2327,-14082
  └─ Manufacturing Cost %,14%,14%,13%,11%,11%,12%,11%,10%,12%,11%,10%,5%
  └─ Employee Cost %,8%,8%,9%,8%,7%,8%,8%,6%,6%,7%,6%,6%
  └─ Other Cost %,8%,10%,10%,9%,10%,10%,9%,10%,9%,9%,9%,12%
Operating Profit,8844,7778,12317,13695,15511,14306,17559,28347,22666,23872,31805,34880
OPM %,8%,8%,12%,12%,12%,12%,13%,15%,10%,11%,13%,13%
Other Income,-832,1500,1198,2879,1127,906,-987,1253,1307,1519,1832,-4074
  └─ Exceptional items,-1546,139,-57,1709,451,-134,-2226,11,0,-64,-160,-6963
  └─ Other income normal,714,1360,1255,1170,676,1040,1239,1242,1307,1583,1992,2889
Interest,4178,5134,5742,3911,3778,4197,3738,3768,3646,3858,3419,3480
Depreciation,3493,4347,4457,4506,4777,5091,6628,6729,7086,7521,7881,8830
Profit before tax,340,-203,3315,8157,8083,5924,6206,19103,13241,14012,22337,18496
Tax %,75%,245%,43%,25%,32%,36%,44%,28%,24%,28%,28%,28%
Net Profit,259,-702,1882,6083,5495,3767,3483,13730,10097,10155,16002,13391
  └─ Profit from Associates,175,0,0,0,0,0,0,0,0,0,0,0
  └─ Minority share,596,451,17,0,1,0,0,0,0,0,-1,0
  └─ Exceptional items AT,-529,-554,-32,1258,307,-85,-259,346,0,-46,-115,-4128
  └─ Profit excl Excep,788,-148,1915,4825,5188,3852,3742,13384,10097,10201,16117,17519
  └─ Profit for PE,1384,-53,1932,4825,5189,3852,3742,13384,10097,10201,16116,17519
  └─ Profit for EPS,854,-251,1900,6083,5496,3767,3483,13730,10097,10155,16001,13391
  └─ Profit Growth %,-37%,-104%,3761%,150%,8%,-26%,-3%,258%,-25%,1%,58%,9%
EPS in Rs,4.14,-1.21,8.47,27.10,24.48,16.77,15.50,61.10,44.93,45.19,71.20,59.59
Dividend Payout %,24%,-82%,13%,4%,5%,6%,19%,6%,7%,8%,7%,8%
