Metric,Mar 2012,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024
Sales,259,461,590,668,719,782,892,953,675,647,845,1043
  └─ Sales Growth %,44.43%,,27.86%,13.20%,7.63%,8.79%,14.04%,6.91%,-29.16%,-4.18%,30.58%,23.46%
Expenses,195,319,424,523,609,617,663,680,520,649,759,826
  └─ Manufacturing Cost %,0%,5%,5%,4%,6%,3%,3%,2%,3%,4%,3%,2%
  └─ Employee Cost %,50%,50%,52%,57%,61%,57%,56%,56%,66%,78%,77%,69%
  └─ Other Cost %,25%,14%,15%,18%,18%,19%,16%,13%,9%,18%,10%,8%
Operating Profit,65,142,166,144,110,164,229,273,155,-2,86,217
OPM %,25%,31%,28%,22%,15%,21%,26%,29%,23%,-0%,10%,21%
Other Income,18,40,49,80,87,66,93,140,150,122,142,305
  └─ Exceptional items,0,35,35,51,62,41,71,101,95,102,134,287
  └─ Other income normal,18,5,14,29,25,25,22,39,55,20,8,18
Interest,0,-0,-0,-0,-0,-0,0,9,7,7,8,9
Depreciation,9,17,24,31,40,36,34,52,42,30,32,46
Profit before tax,73,165,190,193,156,194,288,352,255,83,188,467
Tax %,29%,27%,27%,26%,22%,26%,28%,23%,16%,15%,13%,22%
Net Profit,52,121,139,143,121,143,207,272,214,71,163,363
  └─ Exceptional items AT,0,25,24,37,48,30,51,78,78,91,116,223
  └─ Profit excl Excep,52,95,114,106,73,113,156,194,136,-20,46,139
  └─ Profit for PE,52,95,114,106,73,113,156,194,136,-20,46,139
  └─ Profit for EPS,52,121,139,143,121,143,207,272,214,71,163,363
  └─ Profit Growth %,81%,,20%,-7%,-31%,54%,38%,24%,-30%,-115%,334%,201%
EPS in Rs,,17.19,19.70,20.55,17.45,21.25,31.94,41.96,34.61,8.47,19.30,42.68
Dividend Payout %,-0%,12%,10%,-0%,-0%,-0%,-0%,-0%,-0%,-0%,-0%,-0%
