Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,343,717,939,1170,837,591,613,422,457,485,507,534
  └─ Sales Growth %,132.18%,108.80%,30.99%,24.59%,-28.49%,-29.39%,3.80%,-31.23%,8.37%,6.24%,4.47%,5.33%
Expenses,338,682,921,1151,832,584,605,409,441,466,489,517
  └─ Material Cost %,0%,65%,64%,0%,0%,0%,0%,0%,0%,62%,63%,64%
    └─ Raw material cost,0,468,603,0,0,0,0,0,0,303,321,342
  └─ Manufacturing Cost %,77%,15%,16%,83%,85%,83%,81%,76%,76%,14%,15%,0%
  └─ Employee Cost %,5%,3%,2%,2%,2%,3%,3%,4%,5%,3%,2%,1%
  └─ Other Cost %,16%,12%,16%,14%,13%,13%,15%,16%,16%,16%,16%,32%
Operating Profit,6,35,18,19,5,7,9,13,16,20,18,17
OPM %,2%,5%,2%,2%,1%,1%,1%,3%,3%,4%,4%,3%
Other Income,4,39,7,5,5,5,6,5,5,7,1,0
  └─ Exceptional items,1.91,36.42,5.53,4.01,3.25,2.27,-0.11,0.02,0.06,-0.09,-0.25,0.00
  └─ Other income normal,1.78,2.59,1.15,1.10,1.67,2.58,6.35,4.76,4.61,7.38,1.41,0.40
Interest,1,2,4,3,5,6,3,4,8,12,3,1
Depreciation,1,28,2,2,2,4,3,1,1,1,1,1
Profit before tax,7,43,19,20,3,2,9,12,11,14,16,15
Tax %,13%,5%,29%,30%,-81%,1%,4%,-3%,24%,30%,19%,13%
Net Profit,6,42,13,14,6,2,8,13,8,10,13,13
  └─ Exceptional items AT,1.37,27.54,3.76,2.67,2.67,1.87,-0.09,0.00,0.05,-0.07,-0.21,0.00
  └─ Profit excl Excep,4.59,13.97,9.52,11.06,2.99,0.24,8.43,12.82,8.36,9.87,12.90,13.28
  └─ Profit for PE,4.59,13.97,9.52,11.06,2.99,0.24,8.43,12.82,8.36,9.87,12.90,13.28
  └─ Profit for EPS,5.96,41.51,13.28,13.73,5.66,2.11,8.34,12.82,8.41,9.80,12.69,13.28
  └─ Profit Growth %,1107.89%,204.36%,-31.85%,16.18%,-72.97%,-91.97%,3412.50%,52.08%,-34.79%,18.06%,30.70%,2.95%
EPS in Rs,4.05,28.18,9.01,9.32,3.84,1.43,5.66,8.70,5.71,6.01,7.78,8.14
Dividend Payout %,49%,7%,22%,21%,52%,70%,18%,11%,18%,0%,0%,0%
