Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,242598,187815,201251,235895,298226,284572,230171,346791,473187,448083,440272,455228
  └─ Sales Growth %,-8.25%,-22.58%,7.15%,17.21%,26.42%,-4.58%,-19.12%,50.67%,36.45%,-5.31%,-1.74%,3.40%
Expenses,232818,174844,187468,220578,283113,275597,209170,327654,462288,404001,414870,414026
  └─ Material Cost %,89%,85%,85%,86%,88%,89%,81%,87%,92%,84%,88%,83%
    └─ Raw material cost,212339,157770,177243,201908,262749,253665,191142,307443,434190,378086,384966,380067
    └─ Change in inventory,4351,1305,-5832,203,-1606,-1073,-3744,-4042,-977,-1990,331,-881
  └─ Manufacturing Cost %,2%,5%,4%,4%,4%,4%,5%,4%,3%,4%,4%,0%
  └─ Employee Cost %,1%,2%,2%,2%,1%,1%,2%,1%,1%,1%,1%,1%
  └─ Other Cost %,4%,2%,2%,2%,2%,2%,3%,2%,2%,2%,2%,7%
Operating Profit,9780,12971,13783,15317,15112,8975,21001,19137,10899,44082,25401,41202
OPM %,4%,7%,7%,6%,5%,3%,9%,6%,2%,10%,6%,9%
Other Income,2117,1913,2721,2927,2975,1393,7489,4939,2036,3032,3629,4399
  └─ Exceptional items,-3,-34,-37,-36,4,-1937,5244,1138,-1638,-211,-342,-411
  └─ Other income normal,2120,1947,2758,2963,2971,3330,2245,3802,3675,3244,3971,4810
Interest,1180,680,696,1186,1764,2637,1723,2606,3745,4149,3591,2953
Depreciation,3027,2072,2108,2885,3418,4080,4334,5434,6369,6771,7257,7856
Profit before tax,7690,12132,13700,14174,12905,3652,22432,16037,2821,36194,18182,34791
Tax %,34%,33%,31%,31%,34%,-0%,23%,27%,24%,26%,27%,26%
Net Profit,5082,8089,9507,9792,8528,3666,17320,11682,2131,26859,13337,25843
  └─ Minority share,-275,0,-786,-783,-726,-610,-1155,0,0,0,0,0
  └─ Exceptional items AT,-2,-23,-25,-24,3,-1602,3783,897,-1212,-156,-251,-302
  └─ Profit excl Excep,5084,8112,9532,9816,8525,5268,13537,10785,3344,27015,13588,26145
  └─ Profit for PE,4808,8112,8744,9031,7800,4391,12634,10785,3344,27015,13588,26145
  └─ Profit for EPS,4807,8089,8721,9009,7802,3055,16165,11682,2131,26859,13337,25843
  └─ Profit Growth %,22%,69%,8%,3%,-14%,-44%,188%,-15%,-69%,708%,-50%,92%
EPS in Rs,11.08,18.64,20.10,20.76,17.98,7.04,37.26,26.93,4.91,61.91,30.74,59.57
Dividend Payout %,34%,25%,49%,46%,48%,106%,102%,29%,40%,33%,32%,0%
