Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,3144,2867,3156,3258,3746,4619,5395,5797,6204,7662,8897,9646
  └─ Sales Growth %,-4.19%,-8.82%,10.08%,3.22%,14.98%,23.32%,16.80%,7.45%,7.03%,23.50%,16.11%,8.42%
Expenses,2604,2573,2705,2803,3051,3715,3843,4472,5272,6338,7166,7668
  └─ Material Cost %,36.72%,36.92%,35.18%,34.53%,33.10%,35.59%,32.04%,34.76%,37.18%,33.62%,31.23%,29.26%
    └─ Raw material cost,1223,1033,1116,1101,1355,1820,1923,2144,2206,2706,2825,2877
    └─ Change in inventory,-68,26,-6,24,-115,-176,-195,-130,101,-131,-46,-54
  └─ Manufacturing Cost %,9.44%,9.84%,9.29%,9.43%,9.45%,9.04%,8.34%,9.23%,12.44%,13.26%,13.10%,0.00%
  └─ Employee Cost %,18.02%,21.82%,22.05%,22.59%,21.02%,19.94%,18.79%,20.31%,20.75%,22.30%,22.30%,22.39%
  └─ Other Cost %,18.61%,21.18%,19.19%,19.49%,17.88%,15.84%,12.08%,12.84%,14.60%,13.55%,13.91%,27.83%
Operating Profit,541,294,451,455,695,904,1552,1325,932,1324,1731,1979
OPM %,17%,10%,14%,14%,19%,20%,29%,23%,15%,17%,19%,21%
Other Income,32,21,11,41,56,65,59,54,123,17,-114,88
  └─ Exceptional items,6,6,4,6,8,12,7,-2,26,-74,-173,-86
  └─ Other income normal,26,15,7,35,49,53,51,56,97,91,59,174
Interest,32,35,27,28,22,20,12,11,48,141,88,76
Depreciation,180,163,173,178,182,210,209,232,262,357,398,418
Profit before tax,361,117,262,291,546,739,1389,1136,745,843,1131,1573
Tax %,28%,18%,26%,18%,19%,18%,17%,20%,34%,37%,30%,24%
Net Profit,254,93,195,239,442,604,1141,890,479,523,785,1184
  └─ Profit from Associates,-5,-3,0,0,0,0,-8,-21,-13,-6,-2,-8
  └─ Minority share,0,0,0,0,3,3,-1,-6,-8,24,-48,-43
  └─ Exceptional items AT,4,4,3,5,6,9,6,-1,17,-46,-116,-63
  └─ Profit excl Excep,250,89,192,234,436,594,1135,891,462,569,901,1247
  └─ Profit for PE,250,89,192,234,439,597,1134,885,454,594,847,1202
  └─ Profit for EPS,254,93,195,239,445,606,1140,884,471,547,738,1141
  └─ Profit Growth %,-48%,-65%,116%,22%,87%,36%,90%,-22%,-49%,31%,43%,42%
EPS in Rs,10.07,3.69,7.71,9.49,17.60,23.99,44.94,34.85,18.58,21.57,29.08,44.98
Dividend Payout %,5%,0%,6%,5%,9%,10%,9%,11%,22%,19%,14%,13%
