Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Revenue,20544,24125,24338,22658,25408,29942,35556,39276,39486,47517,56369,59584
  └─ Sales Growth %,19.28%,17.43%,0.88%,-6.90%,12.13%,17.85%,18.75%,10.46%,0.53%,20.34%,18.63%,5.70%
Interest,11840,14282,13462,13333,15639,18991,21489,22051,23733,29948,34131,36238
Expenses,1149,1680,1888,3379,1702,3981,3292,4838,1858,-366,2153,2579
  └─ Material Cost %,0.00%,0.65%,1.22%,0.04%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
    └─ Raw material cost,0.44,223.60,273.12,7.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
    └─ Change in inventory,0.00,-66.79,22.76,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Manufacturing Cost %,0.22%,0.34%,0.45%,0.65%,1.92%,8.37%,1.29%,2.31%,3.06%,0.81%,0.75%,0.00%
  └─ Employee Cost %,0.67%,0.59%,0.79%,0.81%,0.70%,0.65%,0.46%,0.46%,0.52%,0.50%,0.48%,0.46%
  └─ Other Cost %,4.70%,5.38%,5.30%,13.41%,4.09%,4.28%,7.51%,9.55%,1.13%,-2.08%,2.60%,3.87%
Financing Profit,7555,8162,8988,5946,8066,6969,10776,12387,13894,17936,20084,20767
Financing Margin %,37%,34%,37%,26%,32%,23%,30%,32%,35%,38%,36%,35%
Other Income,6,4,24,18,33,72,15,62,28,48,58,26
  └─ Exceptional items,-0.20,-0.77,0.99,-0.56,-0.86,-1.69,-4.03,29.22,-2.56,-4.24,-1.57,-18.28
  └─ Other income normal,5.71,4.60,23.41,18.61,33.57,74.02,18.95,32.55,30.09,52.55,59.46,44.19
Depreciation,8,20,40,7,8,12,11,18,24,24,25,27
Profit before tax,7552,8147,8972,5958,8090,7030,10780,12431,13898,17960,20117,20766
Tax %,29%,30%,30%,25%,29%,29%,22%,19%,20%,21%,21%,21%
Net Profit,5344,5691,6313,4451,5741,4972,8378,10036,11167,14145,15884,16308
  └─ Exceptional items AT,-0,-1,1,-0,-1,-1,-3,22,-2,-3,-1,-14
  └─ Profit excl Excep,5345,5692,6313,4451,5742,4973,8381,10014,11169,14149,15885,16323
  └─ Profit for PE,5345,5692,6313,4451,5742,4973,8381,10014,11169,14149,15885,16323
  └─ Profit for EPS,5344,5691,6313,4451,5741,4972,8378,10036,11167,14145,15884,16308
  └─ Profit Growth %,13%,6%,11%,-29%,29%,-13%,69%,19%,12%,27%,12%,3%
EPS in Rs,20.30,21.61,23.98,16.90,21.80,18.88,31.82,38.11,42.41,53.72,60.32,61.93
Dividend Payout %,20%,30%,30%,41%,38%,44%,30%,30%,30%,30%,30%,30%
