Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,622,534,497,549,634,685,806,952,1214,1493,1639,1692
  └─ Sales Growth %,,-14.20%,-6.85%,10.28%,15.53%,8.06%,17.62%,18.15%,27.55%,22.96%,9.78%,3.25%
Expenses,547,481,467,475,534,576,613,768,942,1176,1298,1461
  └─ Material Cost %,35.20%,34.02%,34.42%,38.48%,40.61%,39.98%,40.20%,42.30%,43.46%,43.24%,42.62%,40.49%
    └─ Raw material cost,215,171,195,203,265,285,328,404,529,696,718,717
    └─ Change in inventory,4,11,-24,8,-8,-11,-4,-1,-1,-50,-19,-32
  └─ Manufacturing Cost %,5.85%,5.10%,4.87%,4.81%,5.68%,5.47%,4.86%,5.30%,6.30%,5.89%,6.45%,0.00%
  └─ Employee Cost %,20.41%,22.15%,24.33%,19.88%,17.58%,16.84%,15.23%,15.08%,13.41%,14.74%,15.22%,16.54%
  └─ Other Cost %,26.46%,28.86%,30.18%,23.44%,20.37%,21.83%,15.81%,17.98%,14.47%,14.91%,14.91%,29.30%
Operating Profit,75,53,31,74,100,109,193,184,271,317,341,231
OPM %,12%,10%,6%,13%,16%,16%,24%,19%,22%,21%,21%,14%
Other Income,5,6,24,22,9,12,50,27,25,27,48,88
  └─ Exceptional items,0,-19,1,1,-2,-1,-4,0,0,0,-0,0
  └─ Other income normal,5,25,22,20,11,12,54,27,25,26,48,88
Interest,36,23,20,22,25,23,19,17,19,33,28,23
Depreciation,26,30,35,33,38,38,40,39,41,64,101,95
Profit before tax,18,5,0,40,46,59,184,155,236,247,259,201
Tax %,183%,292%,2400%,30%,30%,-11%,26%,25%,22%,22%,23%,29%
Net Profit,-15,-10,-2,28,33,66,136,117,184,194,200,143
  └─ Minority share,0,0,-0,0,-0,0,0,0,0,0,0,0
  └─ Exceptional items AT,0,-3,-2,1,-1,-1,-3,0,0,0,-0,0
  └─ Profit excl Excep,-15,-7,-0,27,34,66,139,117,184,194,200,143
  └─ Profit for PE,-14,-7,-0,27,34,66,139,117,184,194,200,143
  └─ Profit for EPS,-14,-10,-2,28,33,66,136,117,184,194,200,143
  └─ Profit Growth %,,54%,93%,6259%,25%,96%,110%,-16%,57%,5%,3%,-29%
EPS in Rs,-2.48,-1.74,-0.41,4.88,5.66,11.37,23.68,17.63,27.73,29.14,30.08,18.99
Dividend Payout %,0%,0%,0%,0%,0%,0%,0%,0%,7%,7%,7%,11%
