Metric,Mar 2007,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,104,165,175,228,320,307,358,457,1476,1542,2057,2958
  └─ Sales Growth %,36.95%,58.61%,5.79%,30.49%,40.45%,-4.10%,16.68%,27.59%,,4.49%,33.36%,43.83%
Expenses,97,153,179,205,300,296,347,443,1397,1470,1951,2748
  └─ Material Cost %,83%,85%,91%,81%,86%,88%,88%,89%,88%,89%,90%,88%
    └─ Raw material cost,85,141,159,195,277,261,323,409,1306,1361,1852,2635
    └─ Change in inventory,1,-1,1,-10,-1,8,-8,-3,-4,8,-11,-18
  └─ Manufacturing Cost %,4%,4%,5%,5%,3%,4%,5%,4%,4%,4%,3%,0%
  └─ Employee Cost %,2%,2%,2%,2%,2%,2%,2%,2%,2%,2%,1%,1%
  └─ Other Cost %,4%,2%,4%,3%,3%,3%,2%,3%,1%,1%,1%,3%
Operating Profit,7,12,-4,23,20,11,11,14,79,73,106,211
OPM %,7%,7%,-2%,10%,6%,3%,3%,3%,5%,5%,5%,7%
Other Income,0,1,5,1,2,2,4,1,32,2,2,5
  └─ Exceptional items,-0.07,0.02,1.87,0.06,-0.20,0.55,0.95,0.04,28.12,0.11,0.00,-0.93
  └─ Other income normal,0.27,1.37,3.09,1.04,1.86,1.60,3.28,1.21,4.28,1.93,2.25,5.64
Interest,2,4,6,7,8,6,8,8,8,18,13,10
Depreciation,1,2,2,2,3,3,2,2,11,13,17,25
Profit before tax,4,8,-7,15,11,4,5,4,92,44,78,180
Tax %,34%,37%,7%,20%,33%,33%,32%,33%,18%,28%,26%,27%
Net Profit,3,5,-7,12,7,3,3,3,75,32,58,132
  └─ Exceptional items AT,-0,0,2,0,-0,0,1,0,23,0,0,-1
  └─ Profit excl Excep,3,5,-9,12,8,3,3,3,52,32,58,133
  └─ Profit for PE,3,5,-9,12,8,3,3,3,52,32,58,133
  └─ Profit for EPS,3,5,-7,12,7,3,3,3,75,32,58,132
  └─ Profit Growth %,156%,64%,-280%,236%,-37%,-66%,2%,11%,,-39%,83%,128%
EPS in Rs,0.73,1.22,-1.76,3.00,1.85,0.66,0.73,0.65,32.35,12.65,20.64,43.22
Dividend Payout %,41%,25%,-7%,10%,19%,38%,34%,38%,8%,20%,17%,0%
