Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,290,284,317,361,595,566,339,599,827,580,650,621
  └─ Sales Growth %,7.56%,-2.03%,11.59%,14.08%,64.64%,-4.87%,-40.00%,76.52%,38.02%,-29.90%,12.11%,-4.41%
Expenses,251,236,263,314,478,447,292,499,676,497,547,528
  └─ Material Cost %,50.71%,43.82%,46.94%,53.22%,50.63%,46.02%,47.90%,52.53%,52.97%,49.59%,51.16%,46.78%
    └─ Raw material cost,143,139,146,195,304,253,159,333,442,294,330,280
    └─ Change in inventory,4,-15,3,-3,-3,7,3,-18,-4,-6,2,11
  └─ Manufacturing Cost %,11.50%,12.39%,10.89%,9.90%,9.36%,11.17%,12.52%,10.21%,8.40%,10.98%,8.77%,0.00%
  └─ Employee Cost %,10.68%,11.30%,11.06%,10.62%,7.81%,8.88%,13.36%,8.80%,7.47%,10.77%,10.41%,11.79%
  └─ Other Cost %,13.91%,15.52%,14.25%,13.21%,12.59%,13.00%,12.31%,11.69%,12.93%,14.47%,13.77%,26.39%
Operating Profit,38,48,53,47,117,118,47,100,151,82,103,93
OPM %,13%,17%,17%,13%,20%,21%,14%,17%,18%,14%,16%,15%
Other Income,11,2,7,10,18,17,17,24,14,25,20,24
  └─ Exceptional items,6.05,-1.39,-0.66,-0.04,-0.06,-0.54,1.05,-4.35,-2.70,0.35,-8.60,0.00
  └─ Other income normal,4.82,3.87,7.43,9.75,17.80,17.39,16.21,28.38,17.01,24.81,28.71,24.50
Interest,13,11,9,12,19,16,10,11,19,14,12,8
Depreciation,9,8,9,10,14,26,29,30,33,38,50,49
Profit before tax,27,32,42,35,101,94,26,84,113,56,62,61
Tax %,18%,33%,29%,25%,35%,22%,9%,22%,26%,31%,21%,25%
Net Profit,22,21,30,26,66,73,23,65,83,39,49,46
  └─ Exceptional items AT,4.96,-0.93,-0.47,-0.03,-0.04,-0.42,0.82,-3.33,-1.98,0.24,-6.27,0.00
  └─ Profit excl Excep,17.01,22.21,30.45,26.43,65.78,73.36,22.49,68.73,85.46,38.32,55.01,45.65
  └─ Profit for PE,17.01,22.21,30.45,26.43,65.78,73.36,22.49,68.73,85.46,38.32,55.01,45.65
  └─ Profit for EPS,21.97,21.28,29.98,26.40,65.74,72.94,23.31,65.40,83.48,38.56,48.74,45.65
  └─ Profit Growth %,123.82%,30.57%,37.10%,-13.20%,148.88%,11.52%,-69.34%,205.60%,24.34%,-55.16%,43.55%,-17.02%
EPS in Rs,37.41,36.24,53.67,47.26,117.70,130.59,41.73,117.09,149.46,69.03,87.26,81.73
Dividend Payout %,13%,21%,17%,19%,17%,10%,18%,19%,18%,20%,23%,24%
