Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,2099,2209,2345,2633,2913,2643,2421,3170,4019,4341,4594,4990
  └─ Sales Growth %,-5.33%,5.26%,6.17%,12.27%,10.64%,-9.26%,-8.40%,30.94%,26.76%,8.01%,5.84%,8.61%
Expenses,1789,1816,1930,2169,2403,2209,1987,2410,3224,3617,3828,4072
  └─ Material Cost %,35.66%,36.32%,36.10%,35.42%,31.72%,32.15%,34.77%,28.90%,34.41%,37.83%,36.53%,29.73%
    └─ Raw material cost,731,799,881,926,983,890,736,953,1458,1644,1722,1484
    └─ Change in inventory,17,3,-35,6,-59,-40,106,-37,-75,-2,-44,-1
  └─ Manufacturing Cost %,26.70%,22.36%,22.93%,31.23%,34.99%,34.67%,31.05%,33.06%,32.85%,32.54%,32.12%,15.40%
  └─ Employee Cost %,8.68%,9.19%,10.15%,10.17%,9.61%,10.24%,10.86%,9.13%,8.02%,8.28%,9.12%,9.82%
  └─ Other Cost %,14.23%,14.34%,13.12%,5.56%,6.16%,6.49%,5.37%,4.92%,4.94%,4.67%,5.56%,26.66%
Operating Profit,309,393,415,464,510,435,435,761,795,724,766,918
OPM %,15%,18%,18%,18%,18%,16%,18%,24%,20%,17%,17%,18%
Other Income,13,3,31,23,24,19,46,31,33,32,67,29
  └─ Exceptional items,8.20,-2.82,3.91,3.60,-0.43,1.77,8.02,8.06,7.31,-1.70,41.08,-11.74
  └─ Other income normal,5.07,5.54,27.04,19.81,24.06,17.33,37.66,22.65,25.43,33.35,25.61,41.10
Interest,160,144,144,124,135,146,143,121,105,136,128,204
Depreciation,112,110,79,95,119,137,132,160,160,177,192,285
Profit before tax,51,142,223,269,280,171,205,511,563,443,513,459
Tax %,26%,42%,33%,35%,33%,11%,36%,33%,36%,27%,28%,25%
Net Profit,40,85,150,176,188,151,131,343,362,325,367,345
  └─ Profit from Associates,2,3,0,0,0,0,0,0,0,0,0,0
  └─ Minority share,2,2,-0,2,2,2,2,2,3,3,4,-0
  └─ Exceptional items AT,4,-1,3,2,-0,1,5,5,5,-1,29,-9
  └─ Profit excl Excep,36,86,147,173,189,150,125,337,357,326,338,354
  └─ Profit for PE,38,88,147,175,190,152,128,339,360,329,342,354
  └─ Profit for EPS,42,87,150,177,190,154,133,345,365,328,371,345
  └─ Profit Growth %,181%,131%,67%,19%,9%,-20%,-16%,165%,6%,-9%,4%,3%
EPS in Rs,1.73,3.58,6.15,7.30,7.82,6.32,5.47,14.18,15.01,13.49,15.27,13.52
Dividend Payout %,0%,17%,16%,21%,13%,16%,18%,14%,13%,15%,13%,0%
