Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,31323,25505,28465,28827,30441,21463,17309,21211,23365,23893,28339,33782
  └─ Sales Growth %,-20.82%,-18.57%,11.60%,1.27%,5.60%,-29.49%,-19.36%,22.55%,10.15%,2.26%,18.61%,19.21%
Expenses,29183,26862,27370,27174,28409,21596,20357,20383,22321,23182,26940,31440
  └─ Material Cost %,44%,52%,50%,45%,46%,50%,50%,46%,45%,48%,47%,68%
    └─ Raw material cost,14199,13029,13126,12103,14983,11782,8159,9204,10533,11985,14966,24274
    └─ Change in inventory,-340,210,993,739,-989,-1042,511,526,-57,-437,-1542,-1291
  └─ Manufacturing Cost %,16%,16%,15%,17%,17%,19%,21%,27%,28%,25%,22%,0%
  └─ Employee Cost %,17%,21%,19%,21%,18%,25%,31%,26%,24%,24%,21%,19%
  └─ Other Cost %,15%,16%,13%,12%,13%,7%,15%,-2%,-2%,0%,5%,6%
Operating Profit,2141,-1357,1095,1653,2032,-133,-3049,828,1044,711,1399,2342
OPM %,7%,-5%,4%,6%,7%,-1%,-18%,4%,4%,3%,5%,7%
Other Income,1221,1492,753,679,662,590,393,405,544,608,524,869
  └─ Exceptional items,6,6,2,35,19,16,3,7,33,8,19,0
  └─ Other income normal,1215,1487,751,644,642,574,389,398,511,601,505,869
Interest,92,360,413,330,378,613,467,448,612,828,906,756
Depreciation,1082,937,850,787,476,503,473,314,260,249,272,316
Profit before tax,2187,-1161,586,1215,1840,-659,-3596,470,716,243,746,2139
Tax %,34%,-39%,22%,64%,46%,123%,-25%,5%,9%,-16%,28%,25%
Net Profit,1450,-706,455,438,1002,-1468,-2700,445,654,282,534,1600
  └─ Minority share,2,1,2,3,3,2,3,1,0,0,0,0
  └─ Exceptional items AT,3,4,-0,19,10,16,3,5,25,5,14,0
  └─ Profit excl Excep,1447,-709,455,419,992,-1484,-2703,440,629,277,520,1600
  └─ Profit for PE,1449,-708,457,422,995,-1482,-2700,441,629,277,520,1600
  └─ Profit for EPS,1452,-704,457,441,1005,-1466,-2697,446,654,282,534,1600
  └─ Profit Growth %,-59%,-149%,165%,-8%,136%,-249%,-82%,116%,43%,-56%,88%,208%
EPS in Rs,3.96,-1.92,1.25,1.20,2.89,-4.21,-7.75,1.28,1.88,0.81,1.53,4.60
Dividend Payout %,20%,-14%,85%,151%,69%,0%,0%,31%,21%,31%,33%,30%
