Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,143.78,146.37,5.15,5.93,5.24,4.89,2.77,5.13,5.32,22.44,29.20,34.25
  └─ Sales Growth %,3088.03%,1.80%,-96.48%,15.15%,-11.64%,-6.68%,-43.35%,85.20%,3.70%,321.80%,30.12%,17.29%
Expenses,118.98,127.16,19.53,26.05,21.19,20.20,16.70,26.92,24.80,40.55,49.64,60.21
  └─ Material Cost %,29%,31%,0%,0%,0%,0%,0%,65%,54%,12%,13%,11%
    └─ Raw material cost,45.02,45.44,0.00,0.00,0.00,0.00,0.00,3.33,2.86,2.60,3.84,3.74
    └─ Change in inventory,-3.43,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Manufacturing Cost %,24%,24%,72%,77%,100%,104%,164%,97%,132%,32%,32%,0%
  └─ Employee Cost %,8%,9%,90%,83%,89%,95%,149%,70%,67%,57%,49%,55%
  └─ Other Cost %,21%,22%,217%,280%,216%,214%,290%,293%,214%,80%,75%,110%
Operating Profit,24.80,19.21,-14.38,-20.12,-15.95,-15.31,-13.93,-21.79,-19.48,-18.11,-20.44,-25.96
OPM %,17.25%,13.12%,-279.22%,-339.29%,-304.39%,-313.09%,-502.89%,-424.76%,-366.17%,-80.70%,-70.00%,-75.80%
Other Income,8.88,11.37,39.56,61.13,32.98,19.59,20.97,52.52,53.49,50.72,47.88,34.69
  └─ Exceptional items,-0.84,3.02,2.47,22.59,7.06,0.25,-3.38,0.47,0.53,4.86,1.18,0.00
  └─ Other income normal,9.72,8.35,37.09,38.54,25.92,19.34,24.35,52.05,52.96,45.86,46.70,34.69
Interest,0.14,0.21,0.47,0.51,0.58,0.61,0.64,0.59,0.48,3.61,1.99,1.68
Depreciation,6.25,6.90,1.32,3.22,3.34,2.97,2.68,2.60,2.12,2.92,3.52,4.29
Profit before tax,27.29,23.47,23.39,37.28,13.11,0.70,3.72,27.54,31.41,26.08,21.93,2.76
Tax %,41.77%,31.70%,-4.53%,58.80%,30.82%,432.86%,-23.92%,6.94%,11.94%,40.45%,6.70%,76.81%
Net Profit,15.89,16.03,24.45,15.36,9.06,-2.33,4.62,25.63,27.66,15.53,20.46,0.64
  └─ Exceptional items AT,-0,2,2,12,5,-0,-2,0,0,3,1,0
  └─ Profit excl Excep,16,14,22,4,4,-2,6,25,27,13,19,1
  └─ Profit for PE,16,14,22,4,4,-2,6,25,27,13,19,1
  └─ Profit for EPS,16,16,24,15,9,-2,5,26,28,16,20,1
  └─ Profit Growth %,390%,-13%,56%,-83%,2%,-147%,452%,289%,8%,-53%,52%,-97%
EPS in Rs,6.35,6.40,9.76,6.13,3.62,-0.93,1.85,10.24,11.05,6.20,8.17,0.26
Dividend Payout %,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
