Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,443,606,684,848,1039,1179,1362,1413,1421,1370,1551,3420
  └─ Sales Growth %,12%,37%,13%,24%,23%,13%,15%,4%,1%,-4%,13%,120%
Expenses,425,550,641,765,914,1009,1150,1303,1409,1308,1390,2768
  └─ Material Cost %,50.92%,49.46%,52.18%,54.55%,52.25%,51.31%,51.02%,56.13%,58.68%,55.47%,52.33%,45.69%
    └─ Raw material cost,223,293,367,486,571,601,734,842,815,789,830,1628
    └─ Change in inventory,3,7,-10,-24,-28,4,-39,-49,19,-29,-18,-65
  └─ Manufacturing Cost %,17.48%,15.51%,10.69%,8.60%,10.06%,8.58%,8.63%,8.42%,8.74%,7.70%,6.36%,0.00%
  └─ Employee Cost %,13.79%,14.30%,15.54%,13.43%,14.04%,14.00%,13.75%,16.38%,18.18%,18.29%,18.12%,16.53%
  └─ Other Cost %,13.65%,11.51%,15.31%,13.64%,11.63%,11.66%,11.03%,11.33%,13.56%,14.05%,12.76%,18.70%
Operating Profit,18,56,43,83,125,170,212,109,12,61,162,653
OPM %,4%,9%,6%,10%,12%,14%,16%,8%,1%,4%,10%,19%
Other Income,48,14,9,436,9,10,-0,11,-58,-6,10,-1
  └─ Exceptional items,-15.37,1.30,-2.46,-1.00,0.68,0.44,-5.55,0.25,-62.70,-11.83,1.19,-44.21
  └─ Other income normal,63.27,12.83,11.08,436.72,7.99,9.61,5.08,10.53,4.30,5.35,8.52,43.55
Interest,43,38,28,33,33,36,24,16,36,48,61,69
Depreciation,32,46,40,41,42,51,51,52,56,62,66,234
Profit before tax,-8,-14,-17,444,59,94,137,53,-138,-55,44,349
Tax %,40%,19%,-3%,3%,3%,13%,24%,15%,-11%,-46%,27%,36%
Net Profit,-12,-16,-16,431,57,82,104,45,-122,-30,32,225
  └─ Minority share,1,-2,3,-9,-8,-12,-9,-4,1,-6,-10,-47
  └─ Exceptional items AT,-12,1,-1,-1,0,0,-4,0,-59,-9,0,-28
  └─ Profit excl Excep,1,-17,-15,432,56,82,109,45,-63,-21,32,253
  └─ Profit for PE,0,-19,-13,423,48,70,99,41,-62,-27,22,200
  └─ Profit for EPS,-11,-18,-14,422,49,70,95,41,-121,-36,22,177
  └─ Profit Growth %,101%,-3980%,35%,3450%,-89%,44%,43%,-59%,-253%,56%,180%,816%
EPS in Rs,-0.70,-0.78,-0.57,17.30,1.97,2.81,3.84,1.65,-4.86,-1.44,0.87,4.06
Dividend Payout %,0%,0%,0%,1%,10%,0%,13%,0%,0%,0%,0%,0%
