Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,2073,2381,1894,2373,2515,2726,2473,2681,3241,3794,4135,4526
  └─ Sales Growth %,20.38%,14.84%,-20.43%,25.29%,5.97%,8.40%,-9.27%,8.42%,20.86%,17.07%,8.98%,9.47%
Expenses,1989,2248,1761,2628,2458,3108,2212,2495,3109,3590,3809,4261
  └─ Material Cost %,79%,79%,76%,78%,75%,82%,74%,74%,77%,76%,71%,77%
    └─ Raw material cost,1680,1907,1404,1891,1861,2238,1869,1988,2664,2804,3005,3434
    └─ Change in inventory,-51,-28,33,-43,33,-14,-31,6,-175,71,-60,31
  └─ Manufacturing Cost %,5%,3%,6%,6%,6%,3%,3%,6%,7%,6%,7%,0%
  └─ Employee Cost %,5%,6%,5%,5%,6%,6%,7%,7%,7%,7%,8%,7%
  └─ Other Cost %,7%,7%,6%,22%,11%,24%,5%,6%,6%,6%,6%,10%
Operating Profit,84,132,134,-255,57,-382,261,186,132,203,326,265
OPM %,4%,6%,7%,-11%,2%,-14%,11%,7%,4%,5%,8%,6%
Other Income,7,5,251,402,138,302,7,2,12,12,19,34
  └─ Exceptional items,0.58,-1.13,0.00,-0.85,-1.80,-1.38,1.03,-5.24,4.96,6.43,11.49,10.14
  └─ Other income normal,6.60,6.31,250.97,403.10,140.12,303.36,6.25,6.94,7.10,5.54,7.67,24.23
Interest,18,17,49,20,23,24,21,6,6,9,17,17
Depreciation,34,35,25,38,45,50,46,52,56,61,70,81
Profit before tax,39,86,310,90,127,-154,202,130,82,145,258,201
Tax %,28%,36%,10%,30%,35%,10%,26%,26%,29%,27%,27%,25%
Net Profit,28,55,278,63,83,-169,148,96,58,107,188,150
  └─ Minority share,0,0,-3,0,-1,9,2,0,0,0,0,0
  └─ Exceptional items AT,0,-1,0,-1,-1,-1,1,-4,4,5,8,8
  └─ Profit excl Excep,28,56,278,63,84,-169,147,100,54,102,180,143
  └─ Profit for PE,28,56,275,63,83,-160,149,100,54,102,180,143
  └─ Profit for EPS,28,55,275,63,81,-160,150,97,58,107,188,150
  └─ Profit Growth %,-39%,101%,390%,-77%,30%,-293%,193%,-33%,-46%,87%,77%,-21%
EPS in Rs,3.06,5.97,29.64,6.76,8.77,-17.27,16.16,10.41,6.25,11.48,20.29,16.18
Dividend Payout %,25%,13%,3%,15%,11%,-7%,15%,24%,40%,22%,12%,15%
