Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,268,274,302,296,324,302,377,349,337,395,456,471
  └─ Sales Growth %,,2.09%,10.33%,-1.91%,9.54%,-6.73%,24.55%,-7.36%,-3.31%,17.17%,15.42%,3.24%
Expenses,226,237,245,243,262,284,314,323,347,544,477,479
  └─ Material Cost %,13%,11%,12%,12%,11%,13%,19%,19%,6%,10%,2%,4%
    └─ Raw material cost,33.97,35.56,35.13,36.99,43.63,46.71,77.38,61.25,36.93,31.10,7.03,3.28
    └─ Change in inventory,-0.09,-4.33,1.55,-0.35,-9.39,-7.73,-6.22,6.27,-16.79,7.72,1.96,15.67
  └─ Manufacturing Cost %,33%,32%,26%,28%,22%,27%,20%,24%,28%,32%,28%,11%
  └─ Employee Cost %,22%,25%,25%,26%,35%,37%,32%,37%,51%,66%,60%,56%
  └─ Other Cost %,17%,18%,18%,16%,13%,17%,12%,13%,19%,30%,15%,30%
Operating Profit,42,37,57,53,63,19,63,26,-10,-148,-21,-7
OPM %,16%,13%,19%,18%,19%,6%,17%,7%,-3%,-38%,-5%,-2%
Other Income,8,13,8,1,5,106,7,-83,8,21,33,47
  └─ Exceptional items,1.28,2.24,0.03,-0.94,0.36,100.71,-14.80,-139.03,-2.40,11.40,27.91,6.39
  └─ Other income normal,6.51,10.61,7.86,2.42,4.42,5.33,21.86,55.70,10.48,9.94,5.19,40.33
Interest,8,9,8,9,7,11,9,7,9,17,23,20
Depreciation,10,9,21,17,19,19,20,19,19,22,19,19
Profit before tax,32,32,36,28,42,95,41,-84,-30,-166,-29,0
Tax %,12%,21%,24%,-3%,32%,23%,25%,12%,-20%,-15%,-32%,861%
Net Profit,28,25,27,29,28,73,31,-94,-24,-141,-20,-2
  └─ Exceptional items AT,1,2,0,-1,0,79,-11,-149,-2,11,28,3
  └─ Profit excl Excep,27,24,27,30,28,-6,42,55,-21,-152,-48,-6
  └─ Profit for PE,27,24,27,30,28,-6,42,55,-21,-152,-48,-6
  └─ Profit for EPS,28,25,27,29,28,73,31,-94,-24,-141,-20,-2
  └─ Profit Growth %,,-14%,15%,10%,-6%,-122%,781%,31%,-139%,-613%,69%,88%
EPS in Rs,26.96,24.10,25.84,27.62,26.76,69.71,29.26,-89.69,-22.64,-134.29,-19.08,-2.38
Dividend Payout %,19%,22%,21%,19%,12%,2%,11%,-4%,-13%,0%,-5%,-84%
