Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,660,778,856,1060,1038,1133,1876,3023,2123,2269,2366
  └─ Sales Growth %,,17.98%,9.95%,23.90%,-2.10%,9.16%,65.57%,61.12%,-29.78%,6.89%,4.26%
Expenses,514,633,697,827,803,935,1513,2194,1591,1757,1886
  └─ Material Cost %,59%,64%,65%,62%,59%,64%,63%,59%,57%,59%,60%
    └─ Raw material cost,392,504,552,653,641,720,1230,2007,1083,1385,1446
    └─ Change in inventory,-4,-6,6,2,-32,6,-42,-223,134,-57,-30
  └─ Manufacturing Cost %,5%,5%,5%,5%,6%,6%,5%,4%,5%,5%,0%
  └─ Employee Cost %,8%,8%,6%,6%,7%,7%,5%,3%,6%,6%,7%
  └─ Other Cost %,6%,4%,5%,5%,6%,6%,8%,6%,7%,7%,13%
Operating Profit,146,145,158,234,235,198,363,829,532,512,480
OPM %,22%,19%,19%,22%,23%,17%,19%,27%,25%,23%,20%
Other Income,8,4,16,20,20,17,33,64,71,98,124
  └─ Exceptional items,0,0,0,0,0,0,0,0,-0,0,7
  └─ Other income normal,8,4,16,20,20,17,33,64,72,98,117
Interest,7,4,3,2,5,6,5,5,2,2,4
Depreciation,30,24,20,17,35,47,40,48,57,52,56
Profit before tax,117,121,151,234,216,162,352,841,544,555,543
Tax %,35%,36%,37%,40%,24%,26%,26%,26%,24%,26%,23%
Net Profit,76,78,95,136,165,120,260,618,412,410,417
  └─ Profit from Associates,0,0,0,-3,0,0,0,0,0,0,0
  └─ Minority share,0,0,0,-0,-0,-0,-0,0,0,0,0
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,-0,0,5
  └─ Profit excl Excep,76,78,95,136,165,120,260,618,412,410,412
  └─ Profit for PE,76,78,95,136,165,120,260,618,412,410,412
  └─ Profit for EPS,76,78,95,136,165,120,260,618,412,410,417
  └─ Profit Growth %,,2%,22%,43%,21%,-27%,116%,138%,-33%,-0%,0%
EPS in Rs,157.74,161.22,31.09,44.43,53.74,39.24,84.67,201.60,134.34,133.89,136.03
Dividend Payout %,29%,9%,23%,16%,13%,28%,11%,4%,7%,8%,8%
