Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,274,319,364,385,432,431,131,159,347,400,411,435
  └─ Sales Growth %,96.47%,16.32%,14.12%,5.73%,12.21%,-0.24%,-69.52%,20.80%,118.84%,15.07%,2.69%,6.06%
Expenses,220,239,256,262,282,278,132,136,202,229,235,239
  └─ Material Cost %,11.79%,11.60%,10.99%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,9.74%,8.55%
    └─ Raw material cost,32.37,37.03,40.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,37.22
  └─ Manufacturing Cost %,21.46%,18.34%,16.43%,34.50%,36.50%,33.61%,42.74%,45.02%,34.17%,32.12%,22.68%,20.79%
  └─ Employee Cost %,21.85%,20.60%,16.12%,17.01%,16.11%,17.89%,32.79%,23.02%,11.89%,11.20%,12.85%,13.47%
  └─ Other Cost %,24.92%,24.45%,26.76%,16.60%,12.74%,13.01%,24.70%,17.52%,12.10%,13.95%,11.91%,12.03%
Operating Profit,55,80,108,123,150,153,-0,23,145,171,176,197
OPM %,20%,25%,30%,32%,35%,35%,-0%,14%,42%,43%,43%,45%
Other Income,2,4,18,15,25,16,11,11,10,13,-17,-12
  └─ Exceptional items,-0.49,-0.22,0.00,-0.79,-1.32,-0.32,-0.30,-0.04,-0.02,-0.52,-26.89,-21.57
  └─ Other income normal,2.63,4.50,17.72,15.53,26.71,15.95,10.95,11.05,9.91,13.94,10.01,9.56
Interest,95,96,102,91,90,107,108,93,89,153,73,57
Depreciation,49,52,55,56,47,52,52,61,38,38,41,43
Profit before tax,-88,-64,-31,-10,38,9,-149,-120,28,-7,45,85
Tax %,-1%,-4%,2%,18%,-94%,89%,-0%,-2%,-17%,-183%,11%,23%
Net Profit,-87,-61,-31,-11,74,1,-149,-118,32,6,40,65
  └─ Minority share,16,11,0,3,0,0,0,0,-0,0,0,0
  └─ Exceptional items AT,-0,-0,0,-1,-1,-0,-0,-0,-0,-1,-24,-17
  └─ Profit excl Excep,-86,-61,-31,-11,76,1,-149,-117,32,6,64,82
  └─ Profit for PE,-71,-50,-31,-8,76,1,-149,-117,32,6,64,82
  └─ Profit for EPS,-71,-51,-31,-9,75,1,-149,-118,32,6,40,65
  └─ Profit Growth %,-428%,29%,38%,74%,1031%,-99%,-14247%,21%,128%,-81%,962%,27%
EPS in Rs,-62.03,-44.13,-27.26,-7.53,64.23,0.85,-127.75,-100.85,27.84,4.73,34.16,55.77
Dividend Payout %,-0%,-2%,-4%,-13%,2%,0%,0%,0%,0%,0%,0%,0%
