Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,5.68,0.57,0.28,0.31,0.22,0.18,2.27,0.14,0.12,0.14,0.13,0.90
  └─ Sales Growth %,-61%,-90%,-51%,11%,-29%,-18%,1161%,-94%,-14%,17%,-7%,592%
Expenses,6.56,56.18,4.99,1.18,9.60,6.29,2.95,1.53,1.70,1.64,1.27,1.50
  └─ Material Cost %,32%,302%,36%,0%,23%,22%,23%,43%,58%,21%,23%,2%
    └─ Raw material cost,1.81,1.72,0.10,0.00,0.05,0.04,0.11,0.06,0.07,0.03,0.03,0.02
    └─ Change in inventory,0.00,0.00,0.00,0.00,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.00
  └─ Manufacturing Cost %,48%,2046%,61%,45%,23%,39%,4%,136%,150%,71%,69%,0%
  └─ Employee Cost %,13%,114%,118%,165%,214%,244%,18%,393%,475%,371%,408%,70%
  └─ Other Cost %,22%,7395%,1568%,171%,4105%,3189%,85%,521%,733%,707%,477%,94%
Operating Profit,-0.88,-55.61,-4.71,-0.87,-9.38,-6.11,-0.68,-1.39,-1.58,-1.50,-1.14,-0.60
OPM %,-15.49%,-9756.14%,-1682.14%,-280.65%,-4263.64%,-3394.44%,-29.96%,-992.86%,-1316.67%,-1071.43%,-876.92%,-66.67%
Other Income,0.92,1.24,0.68,0.29,26.40,0.30,5.61,2.64,17.40,19.41,5.98,1.09
  └─ Exceptional items,-0.00,-0.00,-0.00,-0.04,-0.00,-0.81,-0.00,2.42,-0.60,-0.93,-0.03,-0.00
  └─ Other income normal,0.92,1.24,0.68,0.33,26.40,1.11,5.61,0.22,18.00,20.34,6.01,1.09
Interest,6.59,-0.03,-0.40,0.07,0.00,0.03,0.02,0.03,0.00,0.00,0.03,0.00
Depreciation,0.91,0.47,0.46,0.44,0.44,0.42,0.38,0.28,0.14,0.08,0.06,0.03
Profit before tax,-7.46,-54.81,-4.09,-1.09,16.58,-6.26,4.53,0.94,15.68,17.83,4.75,0.46
Tax %,-2.28%,-0.09%,-1.47%,-10.09%,-35.59%,-1.76%,85.87%,54.26%,1.40%,15.31%,-12.21%,30.43%
Net Profit,-7.29,-54.76,-3.89,-0.99,22.49,-6.15,0.64,0.43,15.46,15.10,5.33,0.33
  └─ Profit from Associates,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Minority share,0,0,0,-0,0,0,0,0,0,0,0,0
  └─ Exceptional items AT,0,0,0,-0,0,-1,0,2,-1,-1,-0,0
  └─ Profit excl Excep,-7,-55,-4,-1,22,-5,1,-2,16,16,5,0
  └─ Profit for PE,-7,-55,-4,-1,22,-5,1,-2,16,16,5,0
  └─ Profit for EPS,-7,-55,-4,-1,22,-6,1,0,15,15,5,0
  └─ Profit Growth %,48%,-651%,93%,74%,2349%,-124%,112%,-358%,1073%,-1%,-66%,-94%
EPS in Rs,-243.00,-1825.33,-129.33,-34.67,749.67,-205.00,21.33,14.33,515.33,436.04,153.91,9.53
Dividend Payout %,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
