Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,3915,2212,3930,4791,5616,7183,3843,4631,8627,7046,6764,8333
  └─ Sales Growth %,-22.16%,-43.51%,77.72%,21.90%,17.22%,27.91%,-46.49%,20.49%,86.29%,-18.33%,-4.00%,23.20%
Expenses,3771,2026,3727,4525,5245,6906,3456,4096,7955,6123,5666,6881
  └─ Material Cost %,93%,85%,91%,91%,90%,90%,82%,84%,88%,82%,78%,77%
    └─ Raw material cost,3630,1866,3578,4358,5046,6476,3177,3913,7632,5683,5414,6359
    └─ Change in inventory,5,8,-11,-3,-8,-4,-11,-31,-51,86,-117,55
  └─ Manufacturing Cost %,1%,2%,1%,1%,1%,1%,2%,2%,1%,2%,2%,0%
  └─ Employee Cost %,1%,2%,1%,1%,1%,1%,2%,2%,1%,2%,2%,1%
  └─ Other Cost %,1%,3%,2%,1%,1%,4%,4%,1%,2%,2%,2%,4%
Operating Profit,144,185,204,266,371,277,388,535,672,923,1098,1452
OPM %,4%,8%,5%,6%,7%,4%,10%,12%,8%,13%,16%,17%
Other Income,42,8,6,8,8,33,37,39,187,190,208,327
  └─ Exceptional items,31,0,0,0,-0,-0,0,-0,12,12,2,0
  └─ Other income normal,11,8,6,8,8,33,37,39,175,178,206,327
Interest,20,18,16,15,26,33,17,22,88,116,165,146
Depreciation,23,23,24,34,51,69,72,79,126,135,152,199
Profit before tax,142,153,169,225,302,208,336,472,645,861,989,1433
Tax %,21%,17%,21%,5%,17%,35%,26%,18%,21%,22%,20%,23%
Net Profit,112,126,133,214,252,134,249,385,511,672,787,1107
  └─ Minority share,-9,-13,-14,-16,-31,-34,-26,-27,-48,-103,-124,-208
  └─ Exceptional items AT,23,0,0,0,-0,-0,0,-0,9,9,2,0
  └─ Profit excl Excep,89,126,133,214,252,134,249,385,501,663,786,1107
  └─ Profit for PE,82,113,119,198,221,100,223,358,454,562,662,898
  └─ Profit for EPS,103,113,119,198,221,100,223,358,463,569,663,898
  └─ Profit Growth %,35%,37%,5%,66%,12%,-55%,124%,60%,27%,24%,18%,36%
EPS in Rs,3.10,3.39,3.57,5.92,6.63,2.93,6.36,10.19,13.19,16.22,18.90,25.59
Dividend Payout %,24%,27%,29%,21%,21%,58%,31%,25%,44%,40%,42%,34%
