Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,46,44,55,54,57,69,72,83,91,114,150,125
  └─ Sales Growth %,,-4.68%,26.18%,-2.88%,5.64%,21.03%,4.94%,15.21%,9.16%,26.37%,30.84%,-16.27%
Expenses,42,53,56,47,45,47,51,58,73,94,128,113
  └─ Material Cost %,-3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
    └─ Change in inventory,-1.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Manufacturing Cost %,5%,8%,2%,6%,14%,1%,2%,4%,15%,11%,21%,0%
  └─ Employee Cost %,58%,69%,67%,59%,52%,54%,56%,55%,55%,53%,43%,52%
  └─ Other Cost %,32%,44%,32%,23%,14%,13%,13%,11%,11%,17%,22%,38%
Operating Profit,4,-10,-0,7,11,22,21,25,17,21,22,12
OPM %,8%,-22%,-1%,13%,20%,31%,30%,30%,19%,18%,14%,10%
Other Income,3,3,1,1,1,2,2,1,1,2,4,-27
  └─ Exceptional items,-0.01,0.00,0.05,0.00,0.10,0.01,0.00,0.00,0.07,0.00,0.02,-31.65
  └─ Other income normal,2.65,3.49,1.00,1.36,1.20,1.61,1.80,0.96,1.17,2.02,3.89,4.48
Interest,0,1,1,1,1,1,1,0,0,0,0,0
Depreciation,1,2,3,4,2,1,1,1,2,2,5,7
Profit before tax,5,-8,-3,3,10,21,22,24,17,20,20,-22
Tax %,23%,-1%,43%,115%,13%,19%,18%,21%,18%,22%,20%,-28%
Net Profit,4,-8,-5,-0,9,17,18,19,14,16,16,-16
  └─ Exceptional items AT,-0.01,0.00,0.05,0.00,0.08,0.01,0.00,0.00,0.05,0.00,0.02,-30.98
  └─ Profit excl Excep,3.89,-8.37,-4.87,-0.47,8.67,17.36,18.07,19.07,13.70,15.64,16.30,15.33
  └─ Profit for PE,3.89,-8.37,-4.87,-0.47,8.67,17.36,18.07,19.07,13.70,15.64,16.30,15.33
  └─ Profit for EPS,3.88,-8.37,-4.82,-0.47,8.75,17.37,18.07,19.07,13.75,15.64,16.32,-15.65
  └─ Profit Growth %,,-315.17%,41.82%,90.35%,1944.68%,100.23%,4.09%,5.53%,-28.16%,14.16%,4.22%,-5.95%
EPS in Rs,2.01,-3.86,-2.18,-0.21,3.91,7.75,8.06,8.49,5.86,6.66,6.94,-6.62
Dividend Payout %,0%,0%,0%,0%,5%,3%,5%,5%,9%,15%,14%,0%
