Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,19359,19469,21603,33286,46966,37923,34579,51166,53212,50354,50129,53225
  └─ Sales Growth %,0.38%,0.57%,10.96%,54.08%,41.10%,-19.25%,-8.82%,47.97%,4.00%,-5.37%,-0.45%,6.18%
Expenses,13919,16032,16894,26817,38553,31092,21472,35650,43270,40153,40640,43581
  └─ Material Cost %,28.27%,33.62%,32.79%,28.42%,34.57%,29.57%,31.96%,40.07%,46.41%,43.73%,47.00%,47.90%
    └─ Raw material cost,5631,6097,6801,9703,16461,11368,10855,21279,24842,22066,22494,26415
    └─ Change in inventory,-157,448,283,-242,-226,-156,198,-777,-145,-46,1066,-920
  └─ Manufacturing Cost %,0.00%,36.79%,33.41%,28.39%,24.95%,25.08%,20.76%,20.51%,26.83%,26.67%,24.60%,0.00%
  └─ Employee Cost %,5.63%,4.87%,4.23%,2.87%,2.28%,2.41%,2.38%,1.70%,2.13%,2.56%,2.37%,2.35%
  └─ Other Cost %,37.99%,7.07%,7.77%,20.88%,20.29%,24.93%,7.00%,7.40%,5.94%,6.78%,7.10%,31.63%
Operating Profit,5440,3437,4709,6469,8412,6831,13107,15515,9942,10202,9488,9644
OPM %,28%,18%,22%,19%,18%,18%,38%,30%,19%,20%,19%,18%
Other Income,-1644,-79,-362,-584,-1470,74,-1861,-1840,-539,156,-1065,-543
  └─ Exceptional items,-1912,-82,-362,-587,-1485,48,-2389,-1857,-559,80,-1124,-871
  └─ Other income normal,267,3,0,3,16,26,528,16,21,76,59,328
Interest,2606,3254,3441,3866,4264,3768,2753,1888,1446,1294,1312,1517
Depreciation,2733,4068,3949,3883,5480,3429,2414,2097,2691,2822,2768,3171
Profit before tax,-1543,-3964,-3043,-1864,-2802,-291,6078,9690,5266,6241,4344,4413
Tax %,-6%,-22%,-17%,-13%,-14%,37%,30%,30%,25%,5%,34%,24%
Net Profit,-1452,-3087,-2538,-1616,-2412,-400,4267,6766,3974,5943,2846,3361
  └─ Profit from Associates,3,-1,3,9,0,0,0,0,0,0,0,0
  └─ Minority share,174,121,256,206,766,291,-633,-1013,-800,-5,-34,7
  └─ Exceptional items AT,-1156,-82,-362,-577,-1458,-125,-148,-261,-959,75,-711,-664
  └─ Profit excl Excep,-296,-3005,-2175,-1039,-954,-275,4415,7027,4934,5868,3557,4024
  └─ Profit for PE,-261,-2887,-1956,-906,-651,-75,3760,5975,3940,5863,3515,4031
  └─ Profit for EPS,-1278,-2966,-2281,-1409,-1645,-109,3634,5753,3174,5938,2812,3367
  └─ Profit Growth %,-114%,-1007%,32%,54%,28%,88%,5108%,59%,-34%,49%,-40%,15%
EPS in Rs,-13.97,-32.42,-24.93,-14.56,-17.00,-1.07,35.62,56.40,31.11,58.21,27.57,33.01
Dividend Payout %,0%,0%,0%,0%,0%,0%,0%,5%,6%,3%,7%,6%
