Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,1327,1373,1371,1651,2700,4230,4360,6802,7972,7682,8282,7887
  └─ Sales Growth %,,3.45%,-0.16%,20.48%,63.49%,56.66%,3.07%,56.02%,17.20%,-3.64%,7.81%,-4.77%
Expenses,1187,1204,1231,1447,2278,3194,3108,5196,6680,6555,7187,6906
  └─ Material Cost %,63%,60%,60%,61%,60%,55%,51%,60%,67%,68%,69%,70%
    └─ Raw material cost,824,832,850,1004,1774,2315,2240,4164,5495,5087,5773,5598
    └─ Change in inventory,12,-7,-26,11,-154,26,-10,-97,-191,103,-25,-55
  └─ Manufacturing Cost %,14%,13%,13%,12%,11%,10%,9%,8%,9%,8%,8%,6%
  └─ Employee Cost %,8%,9%,9%,8%,7%,5%,6%,4%,4%,5%,5%,5%
  └─ Other Cost %,5%,6%,8%,6%,6%,5%,6%,4%,4%,5%,5%,6%
Operating Profit,140,169,139,204,421,1035,1252,1607,1292,1127,1095,981
OPM %,11%,12%,10%,12%,16%,24%,29%,24%,16%,15%,13%,12%
Other Income,1,-0,80,7,11,29,20,42,46,156,84,47
  └─ Exceptional items,-0,-2,70,-5,-4,-6,-1,5,12,113,23,-13
  └─ Other income normal,1,1,10,12,15,35,21,36,35,43,61,60
Interest,38,40,37,47,87,118,77,36,27,15,31,46
Depreciation,36,40,48,53,78,140,153,178,166,166,195,225
Profit before tax,67,89,135,111,268,806,1042,1434,1146,1102,953,757
Tax %,21%,29%,28%,29%,35%,24%,26%,26%,26%,26%,27%,27%
Net Profit,53,63,96,79,174,611,776,1067,852,811,697,551
  └─ Profit from Associates,-0,-0,0,0,0,0,0,0,0,0,0,0
  └─ Minority share,0,0,0,0,0,0,0,0,0,0,-0,-0
  └─ Exceptional items AT,-0,-1,50,-4,-2,-5,-1,4,9,83,17,-9
  └─ Profit excl Excep,53,64,46,83,176,616,777,1063,843,728,681,560
  └─ Profit for PE,53,64,46,83,176,616,777,1063,843,728,680,560
  └─ Profit for EPS,53,63,96,79,174,611,776,1067,852,811,697,551
  └─ Profit Growth %,,20%,-27%,78%,113%,250%,26%,37%,-21%,-14%,-6%,-18%
EPS in Rs,5.06,5.39,7.37,5.79,12.73,44.80,56.88,78.20,62.47,59.45,51.12,40.36
Dividend Payout %,20%,22%,16%,22%,16%,10%,10%,9%,12%,13%,15%,19%
