Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,2372,2688,2802,2991,3676,4184,4663,6432,8015,9009,12051,16403
  └─ Sales Growth %,2.93%,13.29%,4.25%,6.76%,22.89%,13.81%,11.45%,37.94%,24.61%,12.41%,33.76%,36.11%
Expenses,2036,2214,2322,2489,3026,3459,3882,5330,6733,7562,10357,13467
  └─ Material Cost %,4%,1%,0%,1%,1%,2%,4%,3%,1%,0%,0%,0%
    └─ Raw material cost,97.76,30.80,14.10,31.70,29.10,84.40,193.50,172.40,55.10,9.40,10.10,6.50
    └─ Change in inventory,-3.28,8.30,-0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Manufacturing Cost %,6%,6%,6%,5%,5%,5%,5%,6%,8%,9%,9%,0%
  └─ Employee Cost %,56%,57%,59%,59%,59%,60%,60%,60%,60%,60%,60%,56%
  └─ Other Cost %,20%,17%,18%,18%,18%,15%,13%,14%,15%,15%,17%,26%
Operating Profit,337,474,480,502,650,725,781,1102,1282,1447,1694,2936
OPM %,14%,18%,17%,17%,18%,17%,17%,17%,16%,16%,14%,18%
Other Income,-64,20,4,38,46,59,13,52,8,32,137,-83
  └─ Exceptional items,-74,1,-23,3,-8,3,-20,1,-54,-13,-6,-156
  └─ Other income normal,10,19,27,35,54,56,33,51,62,45,143,73
Interest,6,8,6,9,9,16,14,65,81,126,135,169
Depreciation,92,121,128,127,125,173,184,227,258,297,428,682
Profit before tax,176,365,351,404,562,595,596,862,951,1056,1269,2003
Tax %,31%,21%,22%,24%,25%,21%,22%,17%,22%,21%,26%,13%
Net Profit,122,287,272,309,422,468,466,715,745,836,936,1745
  └─ Minority share,-8,-17,-22,-28,-19,-24,-10,-53,-51,-28,-124,-189
  └─ Exceptional items AT,-39,1,-16,2,-6,2,-14,1,-40,-13,15,-97
  └─ Profit excl Excep,161,286,289,306,428,465,480,714,785,849,921,1842
  └─ Profit for PE,150,269,265,278,409,442,470,661,731,821,799,1642
  └─ Profit for EPS,114,270,250,280,403,444,456,662,694,808,812,1556
  └─ Profit Growth %,-34%,79%,-2%,5%,47%,8%,6%,41%,11%,12%,-3%,105%
EPS in Rs,3.74,8.83,8.15,9.12,13.06,14.21,15.04,21.73,22.72,26.14,24.29,46.33
Dividend Payout %,51%,23%,31%,33%,0%,44%,17%,48%,56%,58%,63%,9%
