Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,18,26,35,35,36,29,29,29,28,25,16,61
  └─ Sales Growth %,-40%,43%,36%,1%,1%,-19%,2%,0%,-5%,-9%,-37%,282%
Expenses,6,12,17,14,12,11,10,9,20,13,10,64
  └─ Material Cost %,19%,30%,25%,16%,8%,-3%,-1%,1%,-0%,1%,0%,76%
    └─ Raw material cost,18.76,7.67,1.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.24
    └─ Change in inventory,-15.33,0.03,7.51,5.77,2.80,-0.99,-0.31,0.18,-0.05,0.34,0.00,0.00
  └─ Manufacturing Cost %,5%,3%,4%,3%,3%,21%,18%,8%,14%,16%,19%,0%
  └─ Employee Cost %,2%,3%,5%,6%,6%,8%,9%,12%,13%,17%,23%,5%
  └─ Other Cost %,5%,11%,14%,15%,16%,12%,9%,10%,44%,16%,19%,23%
Operating Profit,12,13,18,21,24,18,19,20,8,12,6,-3
OPM %,69%,52%,52%,59%,67%,62%,65%,69%,29%,49%,38%,-5%
Other Income,1,1,1,2,1,8,2,4,10,8,32,39
  └─ Exceptional items,-0.31,-0.31,0.58,0.71,0.19,5.70,0.16,1.29,7.65,5.03,28.17,0.00
  └─ Other income normal,1.60,1.13,0.67,1.67,0.76,2.41,1.51,2.47,2.72,2.85,4.04,38.70
Interest,4,5,6,7,5,5,4,4,2,1,0,2
Depreciation,8,8,11,14,13,13,12,11,10,9,9,7
Profit before tax,2,2,3,2,7,8,4,9,7,10,29,27
Tax %,18%,18%,18%,24%,15%,13%,15%,14%,23%,20%,19%,20%
Net Profit,2,1,2,2,6,7,3,8,5,8,23,22
  └─ Minority share,0,0,0,0,0,0,0,0,0,0,0,3
  └─ Exceptional items AT,-0,-0,0,1,0,5,0,1,6,4,23,0
  └─ Profit excl Excep,2,2,2,1,6,2,3,7,-0,4,1,22
  └─ Profit for PE,2,2,2,1,6,2,3,7,-0,4,1,25
  └─ Profit for EPS,2,1,2,2,6,7,3,8,5,8,23,25
  └─ Profit Growth %,153%,-12%,6%,-17%,312%,-60%,46%,109%,-106%,1055%,-87%,4581%
EPS in Rs,0.15,0.12,0.15,0.14,0.42,0.51,0.25,0.58,0.39,0.59,1.73,1.83
Dividend Payout %,82%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
