Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,482,448,462,599,825,702,749,1178,1090,826,978,1095
  └─ Sales Growth %,15.78%,-6.89%,3.12%,29.50%,37.78%,-14.85%,6.69%,57.18%,-7.49%,-24.19%,18.39%,11.91%
Expenses,409,385,419,474,574,571,628,946,961,801,857,985
  └─ Material Cost %,49%,52%,51%,43%,41%,45%,47%,50%,56%,59%,50%,55%
    └─ Raw material cost,246,227,224,265,345,322,347,607,609,476,511,607
    └─ Change in inventory,-10,5,10,-5,-9,-8,8,-19,3,11,-20,-5
  └─ Manufacturing Cost %,15%,12%,14%,13%,11%,14%,13%,12%,13%,15%,14%,0%
  └─ Employee Cost %,13%,13%,14%,13%,9%,12%,12%,9%,10%,13%,13%,12%
  └─ Other Cost %,8%,9%,12%,10%,9%,11%,11%,10%,9%,10%,11%,23%
Operating Profit,72,63,44,125,250,131,122,232,129,25,121,110
OPM %,15%,14%,9%,21%,30%,19%,16%,20%,12%,3%,12%,10%
Other Income,7,3,9,4,5,10,9,15,12,32,29,27
  └─ Exceptional items,0.32,-1.01,-0.86,-0.80,-0.63,-0.10,0.98,0.12,-0.44,4.71,8.84,0.00
  └─ Other income normal,7.11,3.52,9.76,5.00,5.90,10.52,8.04,15.21,12.07,27.44,20.34,27.33
Interest,14,13,11,7,3,4,3,3,3,3,4,2
Depreciation,15,15,14,15,18,23,27,31,31,31,34,37
Profit before tax,51,38,27,107,234,115,101,213,106,23,113,98
Tax %,19%,31%,26%,31%,34%,16%,29%,24%,24%,25%,24%,23%
Net Profit,41,26,20,74,153,96,71,161,80,17,85,76
  └─ Exceptional items AT,0,-1,-1,-1,-0,-0,1,0,-0,4,7,0
  └─ Profit excl Excep,41,27,21,74,154,96,70,161,80,13,79,76
  └─ Profit for PE,41,27,21,74,154,96,70,161,80,13,79,76
  └─ Profit for EPS,41,26,20,74,153,96,71,161,80,17,85,76
  └─ Profit Growth %,126%,-35%,-23%,262%,107%,-38%,-27%,129%,-50%,-83%,491%,-4%
EPS in Rs,34.59,20.18,15.93,58.78,122.07,76.42,56.55,128.23,63.59,13.53,67.86,60.20
Dividend Payout %,20%,22%,38%,21%,15%,13%,20%,18%,18%,41%,20%,23%
