Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,102,110,127,141,182,196,219,368,517,569,533,772
  └─ Sales Growth %,17.66%,7.79%,15.56%,11.10%,29.20%,7.68%,11.29%,68.52%,40.40%,10.05%,-6.26%,44.79%
Expenses,85,82,98,111,148,162,178,297,404,421,406,637
  └─ Material Cost %,67%,58%,54%,56%,60%,59%,61%,60%,63%,59%,59%,67%
    └─ Raw material cost,66,64,70,82,112,114,134,224,329,340,327,530
    └─ Change in inventory,2,-1,-1,-3,-3,2,-1,-1,-3,-5,-14,-13
  └─ Manufacturing Cost %,3%,3%,7%,7%,7%,6%,7%,7%,5%,5%,5%,0%
  └─ Employee Cost %,4%,3%,4%,4%,4%,4%,4%,4%,4%,4%,5%,5%
  └─ Other Cost %,10%,10%,12%,11%,10%,13%,10%,10%,7%,7%,8%,10%
Operating Profit,16,28,29,30,34,35,41,71,113,148,127,135
OPM %,16%,26%,23%,21%,19%,18%,19%,19%,22%,26%,24%,17%
Other Income,5,2,10,5,1,-11,17,6,7,17,24,33
  └─ Exceptional items,3.75,1.04,0.00,-0.11,0.17,-12.63,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,0.78,1.09,9.75,5.17,0.85,1.61,17.49,5.52,7.30,16.54,24.31,33.07
Interest,0,0,0,1,1,1,1,1,1,1,1,1
Depreciation,0,1,1,1,1,1,1,3,4,6,9,13
Profit before tax,20,29,38,34,34,22,56,73,115,158,141,153
Tax %,28%,31%,24%,29%,28%,35%,20%,22%,22%,23%,23%,18%
Net Profit,15,20,29,24,24,14,45,57,90,121,109,125
  └─ Minority share,-2,-3,-3,-1,-2,-1,-2,-2,-1,-1,-1,-16
  └─ Exceptional items AT,3,1,0,-0,0,-8,0,0,0,0,0,0
  └─ Profit excl Excep,12,20,29,24,24,22,45,57,90,121,109,125
  └─ Profit for PE,11,17,26,23,22,20,43,55,88,120,108,109
  └─ Profit for EPS,13,18,26,23,23,13,43,55,88,120,108,109
  └─ Profit Growth %,82%,61%,52%,-12%,-2%,-10%,112%,30%,60%,36%,-10%,0%
EPS in Rs,0.11,0.16,0.23,0.20,0.20,0.12,0.38,0.50,0.80,1.08,0.94,0.93
Dividend Payout %,9%,13%,4%,10%,5%,4%,8%,8%,10%,15%,8%,3%
