Metric,Mar 2008,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,80,531,475,556,667,625,296,315,513,527,723,824
  └─ Sales Growth %,-33.97%,,-10.49%,16.97%,19.93%,-6.21%,-52.68%,6.60%,62.68%,2.76%,37.06%,14.07%
Expenses,82,455,416,483,585,554,304,332,477,487,670,740
  └─ Material Cost %,78%,72%,73%,73%,74%,1%,81%,76%,72%,69%,71%,70%
    └─ Raw material cost,63,388,347,402,497,0,243,243,368,377,509,575
    └─ Change in inventory,0,-3,-1,2,-2,8,-4,-3,1,-11,5,5
  └─ Manufacturing Cost %,2%,1%,1%,1%,1%,72%,1%,1%,2%,3%,3%,0%
  └─ Employee Cost %,9%,7%,8%,7%,7%,9%,13%,13%,10%,11%,10%,10%
  └─ Other Cost %,13%,5%,5%,6%,5%,7%,8%,14%,9%,9%,9%,10%
Operating Profit,-1,76,60,73,81,71,-8,-16,36,40,52,84
OPM %,-2%,14%,13%,13%,12%,11%,-3%,-5%,7%,8%,7%,10%
Other Income,16,1,2,3,7,3,2,1,2,2,2,1
  └─ Exceptional items,-0.10,0.64,2.24,2.03,0.00,-0.11,0.50,0.33,0.38,0.97,0.22,-1.38
  └─ Other income normal,16.42,0.67,0.22,0.54,6.87,3.14,1.16,0.97,1.12,1.08,2.27,2.15
Interest,9,1,1,0,1,1,1,8,16,13,10,9
Depreciation,3,5,5,5,6,6,7,10,16,18,18,18
Profit before tax,3,72,56,69,82,67,-13,-33,6,11,27,57
Tax %,53%,34%,34%,33%,35%,22%,-22%,-23%,46%,34%,31%,24%
Net Profit,1,47,37,48,55,54,-8,-25,3,7,18,43
  └─ Profit from Associates,0,0,-0,2,2,1,2,1,0,0,0,0
  └─ Minority share,0,0,0,0,0,0,0,0,1,2,3,-1
  └─ Exceptional items AT,-0,0,1,1,0,-0,0,0,0,1,0,-1
  └─ Profit excl Excep,1,47,35,47,55,54,-9,-25,3,6,18,44
  └─ Profit for PE,1,47,35,47,55,54,-9,-25,4,8,21,43
  └─ Profit for EPS,1,47,37,48,55,54,-8,-25,4,9,22,42
  └─ Profit Growth %,-74%,,-25%,32%,18%,-2%,-116%,-191%,115%,120%,158%,101%
EPS in Rs,,21.60,16.73,21.82,25.09,24.43,-3.73,-11.37,1.68,3.24,7.79,15.23
Dividend Payout %,45%,25%,25%,24%,16%,6%,0%,0%,0%,0%,0%,20%
