Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,4217,4595,3757,3697,3578,3464,1749,2519,4022,4317,4628,5043
  └─ Sales Growth %,13.41%,8.97%,-18.24%,-1.60%,-3.21%,-3.19%,-49.51%,44.01%,59.69%,7.32%,7.21%,8.98%
Expenses,3948,4415,3629,3546,3332,2912,1705,2249,3327,3600,3919,4299
  └─ Material Cost %,64%,62%,62%,61%,58%,58%,62%,60%,58%,59%,59%,60%
    └─ Raw material cost,2750,2947,2313,2243,2794,2174,693,1664,2824,2731,3082,3093
    └─ Change in inventory,-57,-83,32,25,-716,-167,383,-158,-496,-187,-355,-58
  └─ Manufacturing Cost %,6%,6%,6%,6%,7%,8%,13%,10%,8%,8%,9%,0%
  └─ Employee Cost %,7%,7%,8%,9%,9%,10%,15%,11%,9%,9%,9%,9%
  └─ Other Cost %,17%,21%,21%,20%,19%,9%,8%,8%,8%,7%,8%,16%
Operating Profit,269,180,128,151,246,552,44,270,695,717,708,744
OPM %,6%,4%,3%,4%,7%,16%,3%,11%,17%,17%,15%,15%
Other Income,13,28,18,232,18,24,224,194,55,49,54,33
  └─ Exceptional items,-1,-1,-13,215,-0,-6,0,31,3,-6,1,-19
  └─ Other income normal,13,29,31,17,19,30,224,163,52,55,54,52
Interest,78,85,86,38,14,197,223,207,209,225,261,289
Depreciation,125,130,119,115,141,450,392,355,382,437,494,541
Profit before tax,78,-7,-58,231,110,-72,-347,-98,159,104,7,-53
Tax %,37%,482%,35%,8%,41%,98%,-23%,-53%,27%,26%,-55%,-32%
Net Profit,49,-40,-78,214,65,-142,-267,-47,116,77,11,-36
  └─ Profit from Associates,0,0,0,1,0,0,0,-2,0,0,0,0
  └─ Minority share,-7,43,41,30,0,0,0,0,0,0,0,0
  └─ Exceptional items AT,-0,5,-7,179,-0,-0,0,31,2,-4,0,-18
  └─ Profit excl Excep,49,-45,-71,35,65,-142,-268,-78,114,81,11,-18
  └─ Profit for PE,43,-2,-34,65,65,-142,-268,-78,114,81,11,-18
  └─ Profit for EPS,42,2,-37,244,65,-142,-267,-47,116,77,11,-36
  └─ Profit Growth %,615%,-106%,-1274%,292%,-0%,-318%,-89%,71%,247%,-28%,-87%,-268%
EPS in Rs,4.09,0.23,-3.59,22.34,5.94,-12.98,-24.43,-4.29,10.58,7.03,0.99,-3.28
Dividend Payout %,15%,260%,-17%,3%,10%,0%,0%,0%,0%,0%,0%,0%
