Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,5654,5223,5012,5508,6194,5956,5587,6306,7361,7427,7310,7381
  └─ Sales Growth %,12.49%,-7.63%,-4.03%,9.88%,12.47%,-3.85%,-6.20%,12.87%,16.71%,0.90%,-1.57%,0.96%
Expenses,5293,4873,4651,5057,5586,5409,4958,5829,6987,6930,6885,6687
  └─ Material Cost %,39.86%,37.86%,37.05%,37.29%,31.96%,33.14%,33.77%,32.86%,32.64%,33.66%,31.88%,35.85%
    └─ Raw material cost,2281,1973,1840,2018,2076,2045,1700,2167,2402,2507,2365,2532
    └─ Change in inventory,-27,4,17,36,-96,-71,187,-95,0,-7,-35,114
  └─ Manufacturing Cost %,24.42%,26.37%,24.54%,24.49%,26.50%,24.83%,22.31%,24.61%,28.70%,26.83%,26.57%,17.43%
  └─ Employee Cost %,6.81%,8.46%,9.42%,9.31%,9.13%,10.00%,9.84%,9.76%,8.50%,8.35%,9.11%,8.73%
  └─ Other Cost %,22.51%,20.59%,21.79%,20.73%,22.58%,22.84%,22.82%,25.20%,25.07%,24.47%,26.63%,28.60%
Operating Profit,362,350,361,451,609,547,629,478,374,497,425,693
OPM %,6%,7%,7%,8%,10%,9%,11%,8%,5%,7%,6%,9%
Other Income,92,144,93,67,18,23,37,109,35,292,293,84
  └─ Exceptional items,56.79,49.97,2.11,-2.30,-12.89,-12.58,-5.50,13.03,-9.14,244.85,149.59,35.69
  └─ Other income normal,35.08,93.62,91.35,69.00,31.05,36.01,42.39,95.53,44.12,46.89,143.20,48.58
Interest,296,286,221,232,226,258,217,193,197,201,230,177
Depreciation,165,184,192,184,200,251,293,310,390,414,483,531
Profit before tax,-7,24,42,101,201,62,157,84,-178,174,5,70
Tax %,-167%,-6%,66%,45%,46%,119%,10%,48%,-11%,7%,-900%,57%
Net Profit,5,25,14,55,110,-12,140,44,-158,162,45,30
  └─ Minority share,-2,-22,-16,-12,7,22,31,48,54,19,35,43
  └─ Exceptional items AT,51,26,1,-1,-7,2,-5,7,-9,207,137,-2
  └─ Profit excl Excep,-47,-1,14,56,117,-14,145,37,-149,-45,-92,32
  └─ Profit for PE,-25,-0,-2,43,123,8,176,85,-97,-25,-57,75
  └─ Profit for EPS,3,3,-2,42,116,10,171,92,-103,181,80,73
  └─ Profit Growth %,89%,99%,-1648%,1911%,184%,-94%,2212%,-52%,-214%,74%,-125%,231%
EPS in Rs,0.05,0.06,-0.04,0.84,2.31,0.20,3.40,1.82,-2.05,3.60,1.59,1.45
Dividend Payout %,0%,0%,0%,0%,22%,501%,0%,0%,0%,0%,0%,0%
