Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,449507,346045,355379,421492,528158,483763,363950,589321,841756,776352,758106,784415
  └─ Sales Growth %,-7.95%,-23.02%,2.70%,18.60%,25.31%,-8.41%,-24.77%,61.92%,42.83%,-7.77%,-2.35%,3.47%
Expenses,438932,324007,321230,379834,492896,467710,324021,541563,811073,700702,722063,707354
  └─ Material Cost %,89%,82%,77%,80%,84%,86%,76%,83%,89%,82%,87%,81%
    └─ Raw material cost,389530,281445,290251,335384,445642,420544,281284,500664,754192,637503,657575,627562
    └─ Change in inventory,9854,3578,-15092,1462,-3546,-5414,-6182,-13711,-6330,1291,-790,5562
  └─ Manufacturing Cost %,6%,6%,6%,6%,5%,6%,4%,6%,4%,5%,5%,0%
  └─ Employee Cost %,2%,2%,3%,3%,2%,2%,3%,2%,1%,2%,1%,1%
  └─ Other Cost %,1%,3%,4%,2%,2%,3%,6%,2%,2%,2%,2%,8%
Operating Profit,10575,22038,34149,41658,35262,16053,39929,47758,30683,75650,36043,77062
OPM %,2%,6%,10%,10%,7%,3%,11%,8%,4%,10%,5%,10%
Other Income,5860,5219,4356,4331,4097,-7165,4696,4332,5124,5384,7112,7139
  └─ Exceptional items,1710,1423,-103,31,-2,-11305,2,12,0,370,1945,0
  └─ Other income normal,4149,3796,4459,4300,4099,4140,4694,4320,5124,5015,5167,7139
Interest,4201,3487,3743,3875,4925,5792,2933,5454,7588,7881,9315,8308
Depreciation,5219,5698,6806,7664,8506,10273,10941,12348,13181,15866,16777,18420
Profit before tax,7014,18072,27956,34450,25927,-7177,30751,34289,15038,57288,17063,57472
Tax %,31%,31%,27%,34%,33%,-74%,29%,25%,22%,25%,19%,24%
Net Profit,4872,12413,20385,22626,17274,-1876,21762,25727,11704,43161,13789,43677
  └─ Minority share,40,-391,-536,-437,103,983,-124,-624,-1912,-1431,-191,-1581
  └─ Exceptional items AT,1111,977,-74,21,-1,-11083,1,9,0,279,1572,0
  └─ Profit excl Excep,3761,11436,20460,22606,17275,9207,21761,25718,11704,42882,12217,43677
  └─ Profit for PE,3801,11076,19922,22169,17378,4383,21637,25093,9792,41460,12048,42096
  └─ Profit for EPS,4912,12022,19849,22189,17377,-893,21638,25102,9792,41730,13598,42096
  └─ Profit Growth %,-36%,191%,80%,11%,-22%,-75%,394%,16%,-61%,323%,-71%,249%
EPS in Rs,3.37,8.25,13.63,15.23,12.31,-0.63,15.32,17.78,6.93,29.55,9.63,29.81
Dividend Payout %,33%,28%,45%,90%,49%,-437%,51%,46%,42%,40%,30%,4%
