Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,3090,4154,3924,5335,7152,7723,8500,13063,16166,18119,20690,23079
  └─ Sales Growth %,23.73%,34.44%,-5.53%,35.96%,34.07%,7.98%,10.05%,53.69%,23.75%,12.08%,14.19%,11.55%
Expenses,2908,3872,3590,4964,6759,7246,7821,12118,15143,16926,19490,21277
  └─ Material Cost %,87%,86%,82%,85%,88%,85%,84%,86%,87%,86%,86%,85%
    └─ Raw material cost,2686,3576,3220,4624,6396,6712,7227,11160,14609,15626,17793,19374
    └─ Change in inventory,-5,-21,12,-76,-88,-136,-62,63,-582,-9,78,136
  └─ Manufacturing Cost %,2%,2%,3%,2%,2%,2%,2%,2%,2%,2%,2%,0%
  └─ Employee Cost %,1%,2%,2%,2%,2%,2%,2%,1%,1%,1%,2%,2%
  └─ Other Cost %,4%,4%,4%,4%,3%,4%,4%,4%,4%,4%,4%,6%
Operating Profit,182,282,334,371,393,478,679,946,1022,1193,1199,1802
OPM %,6%,7%,9%,7%,5%,6%,8%,7%,6%,7%,6%,8%
Other Income,4,-15,5,8,12,22,36,40,46,74,96,112
  └─ Exceptional items,-0,-26,0,-0,0,1,-0,-0,-1,5,21,0
  └─ Other income normal,5,10,5,8,12,20,36,40,47,69,74,112
Interest,66,70,72,81,113,107,66,44,67,113,133,125
Depreciation,22,34,51,53,64,96,103,109,138,176,201,231
Profit before tax,98,163,216,244,227,296,546,832,863,978,960,1557
Tax %,35%,38%,30%,35%,35%,14%,25%,26%,26%,25%,21%,23%
Net Profit,64,101,152,158,148,256,408,619,642,732,757,1203
  └─ Minority share,0,0,0,0,0,-18,-48,0,0,0,0,0
  └─ Exceptional items AT,-0,-16,0,-0,0,1,-0,-0,-1,4,17,0
  └─ Profit excl Excep,64,117,152,158,148,255,408,619,643,729,740,1203
  └─ Profit for PE,64,117,152,158,148,237,360,619,643,729,740,1203
  └─ Profit for EPS,64,101,152,158,148,238,360,619,642,732,757,1203
  └─ Profit Growth %,8%,83%,31%,4%,-6%,60%,52%,72%,4%,13%,2%,62%
EPS in Rs,2.72,4.29,6.45,6.66,6.22,9.58,14.42,24.73,23.14,26.39,27.28,43.33
Dividend Payout %,22%,23%,19%,21%,23%,0%,0%,14%,22%,21%,21%,20%
