Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,747,728,801,1138,1423,1446,1527,2289,2650,2983,3677,5177
  └─ Sales Growth %,,-2.50%,9.96%,42.12%,24.99%,1.67%,5.57%,49.88%,15.78%,12.60%,23.24%,40.79%
Expenses,712,693,750,1069,1356,1386,1465,2179,2540,2864,3521,4917
  └─ Material Cost %,90%,89%,87%,88%,88%,88%,89%,90%,90%,90%,90%,90%
    └─ Raw material cost,675,649,696,1009,1291,1281,1403,2030,2434,2668,3349,4862
    └─ Change in inventory,-5,-2,-1,-8,-38,-10,-42,21,-52,23,-34,-208
  └─ Manufacturing Cost %,2%,2%,2%,2%,3%,4%,3%,3%,3%,3%,2%,0%
  └─ Employee Cost %,2%,2%,2%,2%,2%,2%,2%,2%,2%,2%,2%,2%
  └─ Other Cost %,2%,2%,2%,2%,2%,2%,1%,1%,1%,1%,1%,3%
Operating Profit,35,35,51,69,67,60,62,110,109,120,156,260
OPM %,5%,5%,6%,6%,5%,4%,4%,5%,4%,4%,4%,5%
Other Income,2,2,2,3,4,4,3,8,7,15,18,15
  └─ Exceptional items,-0.04,-0.02,-0.02,-0.05,-0.10,-0.09,-0.02,-0.01,0.67,4.68,3.38,-3.56
  └─ Other income normal,2.31,1.70,1.81,3.25,3.77,3.70,3.04,7.84,6.51,10.65,14.42,18.50
Interest,15,14,11,18,30,29,26,28,34,41,55,84
Depreciation,7,8,8,11,16,19,18,18,18,20,22,38
Profit before tax,15,15,34,43,25,17,21,73,64,75,97,153
Tax %,35%,35%,34%,36%,35%,13%,26%,25%,27%,27%,28%,29%
Net Profit,10,10,22,28,16,15,16,54,47,55,70,109
  └─ Minority share,0,0,0,-1,-0,-0,-1,-2,-2,1,-0,-2
  └─ Exceptional items AT,-0,-0,-0,-0,-0,-0,-0,-0,0,3,2,-3
  └─ Profit excl Excep,10,10,22,28,16,15,16,54,47,51,68,111
  └─ Profit for PE,10,10,22,27,16,15,15,52,44,53,68,110
  └─ Profit for EPS,10,10,22,27,16,14,15,52,45,56,70,107
  └─ Profit Growth %,,-3%,129%,23%,-42%,-8%,3%,250%,-15%,19%,28%,62%
EPS in Rs,1.12,1.09,2.51,3.09,1.78,1.64,1.69,5.93,5.10,6.37,7.96,11.47
Dividend Payout %,22%,17%,12%,10%,18%,8%,15%,21%,24%,20%,16%,22%
