Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,160923,124036,282506,322706,421624,396728,303849,491246,632291,601581,612065,662247
  └─ Sales Growth %,-7.58%,-22.92%,127.76%,14.23%,30.65%,-5.90%,-23.41%,61.67%,28.71%,-4.86%,1.74%,8.20%
Expenses,118610,84901,229702,265817,346805,344623,254375,411373,556764,499198,523205,559128
  └─ Material Cost %,40%,30%,60%,63%,65%,68%,64%,45%,42%,38%,36%,61%
    └─ Raw material cost,61913,36667,175377,202299,275524,269975,205913,225617,266120,234072,221402,405569
    └─ Change in inventory,1723,756,-4785,-8,-3096,1146,-10047,-2303,2566,-4395,690,-3235
  └─ Manufacturing Cost %,6%,8%,6%,6%,5%,6%,7%,28%,35%,36%,40%,0%
  └─ Employee Cost %,6%,7%,5%,5%,4%,4%,5%,3%,2%,3%,3%,1%
  └─ Other Cost %,23%,23%,9%,9%,9%,9%,7%,7%,8%,6%,6%,23%
Operating Profit,42312,39135,52804,56889,74819,52105,49473,79874,75527,102383,88861,103120
OPM %,26%,32%,19%,18%,18%,13%,16%,16%,12%,17%,15%,16%
Other Income,5955,1067,12724,10429,9567,982,11271,6797,-30,14712,13278,14923
  └─ Exceptional items,9,-7836,636,248,-1569,-9009,919,-1959,-8138,-1568,-62,-436
  └─ Other income normal,5946,8904,12088,10181,11137,9990,10352,8756,8108,16280,13340,15358
Interest,2864,3766,3591,4999,5837,7489,5079,5696,7889,13026,14535,13029
Depreciation,18033,16384,20219,23112,23704,26635,25538,26883,24557,30440,35206,37391
Profit before tax,27370,20052,41718,39208,54846,18962,30126,54091,43051,73629,52398,67623
Tax %,35%,35%,30%,34%,38%,40%,29%,9%,24%,25%,27%,26%
Net Profit,17703,13102,29169,26068,33938,11456,21360,49294,32778,55273,38329,49793
  └─ Profit from Associates,30,0,0,0,0,0,0,0,0,0,0,0
  └─ Minority share,630,-226,-4750,-3962,-3392,-653,-5056,-3772,2663,-6129,-2103,-8369
  └─ Exceptional items AT,6,-5053,436,162,-970,-4425,672,-1452,-5374,-1168,-44,-315
  └─ Profit excl Excep,17698,18154,28734,25906,34908,15881,20688,50746,38151,56442,38373,50108
  └─ Profit for PE,18328,17841,24055,21968,31419,14977,15791,46863,40814,50183,36267,41686
  └─ Profit for EPS,18334,12875,24419,22106,30546,10804,16304,45522,35440,49144,36226,41424
  └─ Profit Growth %,-30%,-3%,35%,-9%,43%,-52%,5%,197%,-13%,23%,-28%,15%
EPS in Rs,14.29,10.03,19.03,17.23,24.28,8.59,12.96,36.19,28.17,39.06,28.80,32.93
Dividend Payout %,44%,56%,40%,38%,29%,58%,28%,29%,40%,31%,43%,40%
