Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,12091,14048,16312,17378,21837,35756,38694,46240,53576,43098,46637,51839
  └─ Sales Growth %,12.25%,16.19%,16.12%,6.54%,25.66%,63.74%,8.22%,19.50%,15.87%,-19.56%,8.21%,11.15%
Expenses,9728,11700,13346,13966,18024,28984,30342,36711,43380,38801,39509,42761
  └─ Material Cost %,49.76%,48.26%,47.92%,46.68%,49.93%,52.42%,49.35%,47.73%,50.92%,54.71%,48.24%,49.95%
    └─ Raw material cost,6016,6964,8178,8112,10904,18743,19096,22072,27281,23578,22497,27736
    └─ Change in inventory,0,-184,-362,0,0,0,0,0,0,0,0,-1845
  └─ Manufacturing Cost %,9.38%,11.97%,11.62%,12.17%,11.49%,8.90%,10.51%,11.80%,9.31%,11.33%,13.43%,0.00%
  └─ Employee Cost %,8.62%,10.21%,9.97%,9.86%,9.59%,9.48%,9.59%,10.00%,9.44%,10.86%,11.38%,11.20%
  └─ Other Cost %,12.69%,12.84%,12.31%,11.66%,11.52%,10.26%,8.96%,9.86%,11.30%,13.13%,11.66%,21.34%
Operating Profit,2363,2348,2966,3412,3813,6772,8352,9529,10196,4297,7128,9078
OPM %,20%,17%,18%,20%,17%,19%,22%,21%,19%,10%,15%,18%
Other Income,-11,149,363,351,-197,-515,62,91,464,231,78,724
  └─ Exceptional items,3,-82,-56,-68,-439,-613,-230,-282,-149,-237,-347,61
  └─ Other income normal,-14,231,419,419,242,98,292,373,613,468,425,663
Interest,517,704,735,783,963,1481,2060,2295,2963,3852,3627,3401
Depreciation,425,676,672,675,880,2012,2173,2359,2547,2763,2750,3244
Profit before tax,1410,1117,1922,2305,1773,2764,4181,4966,5150,-2087,829,3157
Tax %,17%,15%,10%,12%,11%,21%,16%,11%,14%,-10%,1%,30%
Net Profit,1187,952,1733,2030,1575,2178,3495,4437,4414,-1878,820,2220
  └─ Profit from Associates,21,0,0,0,0,0,0,0,0,0,0,0
  └─ Minority share,-43,-12,-6,-8,-84,-402,-624,-811,-844,678,77,-298
  └─ Exceptional items AT,3,-57,-47,-58,-330,-445,-179,-222,-104,-146,8,37
  └─ Profit excl Excep,1185,1009,1780,2088,1905,2623,3674,4659,4518,-1732,812,2183
  └─ Profit for PE,1142,996,1774,2079,1803,2139,3018,3808,3654,-1107,889,1890
  └─ Profit for EPS,1144,940,1727,2022,1491,1776,2871,3626,3570,-1200,897,1922
  └─ Profit Growth %,15%,-13%,78%,17%,-13%,19%,41%,26%,-4%,-130%,180%,113%
EPS in Rs,15.82,13.00,20.18,23.57,17.35,20.66,33.40,42.18,42.28,-14.21,10.62,22.78
Dividend Payout %,19%,23%,20%,20%,27%,26%,27%,21%,21%,-6%,53%,26%
