Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,1376,1277,1439,1571,1814,1986,2540,2752,2691,3041,3380,3692
  └─ Sales Growth %,5.95%,-7.19%,12.71%,9.15%,15.49%,9.51%,27.87%,8.36%,-2.24%,13.01%,11.14%,9.24%
Expenses,1242,1218,1353,1422,1611,1725,2170,2471,2491,2772,3090,3334
  └─ Material Cost %,32.42%,30.68%,34.91%,35.92%,33.31%,35.08%,35.54%,35.51%,36.56%,35.38%,34.59%,34.52%
    └─ Raw material cost,490,418,536,593,654,699,917,1145,962,1000,1260,1278
    └─ Change in inventory,-44,-26,-34,-29,-49,-2,-15,-168,21,76,-91,-4
  └─ Manufacturing Cost %,4.53%,4.72%,8.88%,8.77%,8.82%,7.63%,6.17%,5.46%,5.89%,6.15%,5.64%,0.00%
  └─ Employee Cost %,15.79%,18.41%,17.46%,17.32%,18.64%,18.12%,17.23%,18.57%,19.22%,18.82%,17.76%,16.71%
  └─ Other Cost %,37.52%,41.62%,32.75%,28.55%,28.02%,25.99%,26.48%,30.23%,30.91%,30.82%,33.43%,39.07%
Operating Profit,134,58,86,148,203,262,370,281,200,269,290,358
OPM %,10%,5%,6%,9%,11%,13%,15%,10%,7%,9%,9%,10%
Other Income,13,17,16,10,14,14,18,50,28,19,27,41
  └─ Exceptional items,-0.01,1.24,-0.11,1.32,4.14,1.34,-0.10,28.23,0.01,-8.11,0.89,0.18
  └─ Other income normal,12.93,15.67,15.63,9.15,10.03,13.10,17.63,21.76,27.62,26.63,26.54,41.27
Interest,7,7,6,4,5,9,5,6,8,12,15,15
Depreciation,12,24,29,25,25,31,39,55,78,93,102,103
Profit before tax,128,45,66,129,188,236,344,271,141,182,200,282
Tax %,19%,11%,2%,13%,18%,20%,21%,12%,26%,30%,24%,6%
Net Profit,103,40,65,112,154,190,272,237,105,127,153,266
  └─ Minority share,0,-0,0,0,0,0,0,1,-0,1,0,0
  └─ Exceptional items AT,-0,1,-0,1,3,1,-0,24,0,-6,1,0
  └─ Profit excl Excep,103,39,65,111,151,189,272,213,105,132,153,266
  └─ Profit for PE,103,39,65,111,151,189,272,213,105,133,153,266
  └─ Profit for EPS,103,40,65,112,154,190,272,238,105,128,153,266
  └─ Profit Growth %,-33%,-62%,66%,72%,35%,26%,44%,-22%,-51%,27%,14%,74%
EPS in Rs,6.37,2.45,3.97,6.90,9.43,11.77,16.70,14.50,6.36,7.72,9.22,15.93
Dividend Payout %,9%,0%,0%,0%,21%,57%,30%,41%,94%,78%,16%,38%
