Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,2566,2601,2817,3025,3384,3353,3527,4822,6186,6060,6388,6650
  └─ Sales Growth %,8.21%,1.36%,8.31%,7.38%,11.88%,-0.93%,5.21%,36.71%,28.27%,-2.04%,5.42%,4.11%
Expenses,2128,2131,2253,2450,2772,2731,2698,3604,4911,4823,5142,5383
  └─ Material Cost %,66%,61%,60%,61%,60%,59%,56%,56%,61%,60%,61%,61%
    └─ Raw material cost,1697,1607,1725,1919,2124,2113,1762,2982,4117,3557,3916,4151
    └─ Change in inventory,-13,-14,-22,-78,-97,-126,201,-296,-364,50,-27,-111
  └─ Manufacturing Cost %,8%,9%,7%,7%,8%,7%,7%,7%,7%,8%,7%,0%
  └─ Employee Cost %,7%,8%,10%,10%,11%,12%,11%,9%,9%,10%,11%,12%
  └─ Other Cost %,2%,3%,3%,3%,3%,3%,3%,3%,3%,3%,2%,8%
Operating Profit,438,470,563,574,612,622,830,1219,1274,1237,1246,1267
OPM %,17%,18%,20%,19%,18%,19%,24%,25%,21%,20%,20%,19%
Other Income,24,24,27,15,37,36,39,87,62,67,74,134
  └─ Exceptional items,-0,0,1,1,4,7,4,35,35,25,23,0
  └─ Other income normal,24,23,27,14,33,29,35,52,28,42,51,134
Interest,84,58,64,52,49,50,33,23,79,74,50,52
Depreciation,154,152,149,140,131,137,147,141,174,189,208,216
Profit before tax,223,284,377,398,469,472,689,1142,1084,1040,1063,1134
Tax %,22%,26%,24%,27%,29%,20%,25%,26%,25%,23%,23%,24%
Net Profit,174,211,287,290,335,377,515,842,814,805,815,866
  └─ Exceptional items AT,-0,0,0,1,3,6,3,26,26,19,18,0
  └─ Profit excl Excep,174,210,286,289,332,371,512,816,788,786,797,866
  └─ Profit for PE,174,210,286,289,332,371,512,816,788,786,797,866
  └─ Profit for EPS,174,211,287,290,335,377,515,842,814,805,815,866
  └─ Profit Growth %,22%,21%,36%,1%,15%,12%,38%,59%,-3%,-0%,1%,9%
EPS in Rs,4.61,5.59,7.76,7.86,9.23,10.95,14.97,24.47,23.82,23.56,23.85,25.35
Dividend Payout %,20%,18%,2%,2%,2%,8%,6%,1%,9%,21%,21%,20%
