Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,195,263,311,321,361,432,291,337,546,678,732,932
  └─ Sales Growth %,21.61%,35.46%,18.20%,3.12%,12.38%,19.61%,-32.57%,15.91%,61.83%,24.21%,7.94%,27.33%
Expenses,56,75,97,103,128,154,105,117,179,252,294,442
  └─ Material Cost %,4.68%,4.91%,5.80%,5.70%,6.63%,4.30%,5.85%,7.62%,6.57%,8.76%,9.35%,13.94%
    └─ Raw material cost,11,15,18,19,23,18,16,25,37,62,65,133
    └─ Change in inventory,-2,-2,0,-1,1,1,1,0,-2,-3,3,-3
  └─ Manufacturing Cost %,4.76%,8.82%,10.84%,9.75%,9.76%,10.65%,7.39%,9.18%,11.46%,11.18%,11.73%,0.00%
  └─ Employee Cost %,6.07%,5.61%,6.36%,6.76%,6.49%,8.83%,9.40%,6.39%,5.02%,7.26%,7.69%,4.78%
  └─ Other Cost %,13.43%,9.03%,8.08%,9.76%,12.63%,11.78%,13.58%,11.52%,9.66%,9.94%,11.42%,28.67%
Operating Profit,138,189,215,218,233,278,186,220,367,426,438,490
OPM %,71%,72%,69%,68%,64%,64%,64%,65%,67%,63%,60%,53%
Other Income,28,33,43,36,32,43,65,44,45,105,114,100
  └─ Exceptional items,20,-0,0,0,0,0,0,-4,-20,-2,-19,0
  └─ Other income normal,8,33,43,36,32,43,65,48,65,107,133,100
Interest,0,4,5,6,5,6,8,9,12,14,12,25
Depreciation,7,7,8,11,12,22,26,28,33,54,50,49
Profit before tax,160,211,244,238,248,292,216,226,367,463,489,516
Tax %,30%,32%,30%,25%,27%,20%,20%,16%,21%,22%,23%,20%
Net Profit,112,144,170,179,180,234,172,189,291,363,375,413
  └─ Exceptional items AT,14,-0,0,0,0,0,0,-3,-16,-1,-14,0
  └─ Profit excl Excep,97,144,170,179,180,234,172,193,306,364,390,413
  └─ Profit for PE,97,144,170,179,180,234,172,193,306,364,390,413
  └─ Profit for EPS,112,144,170,179,180,234,172,189,291,363,375,413
  └─ Profit Growth %,37%,48%,18%,5%,1%,30%,-26%,12%,59%,19%,7%,6%
EPS in Rs,15.82,20.45,24.11,25.36,25.61,33.19,24.48,26.85,41.25,51.49,53.25,58.58
Dividend Payout %,8%,8%,9%,9%,10%,9%,12%,11%,11%,12%,12%,12%
