Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Revenue,2534,2656,2524,2290,2457,2513,2319,1540,2177,5418,4190,6790
  └─ Sales Growth %,15%,5%,-5%,-9%,7%,2%,-8%,-34%,41%,149%,-23%,62%
Interest,1233,1192,1131,1117,1122,1294,1100,509,595,950,1515,2767
Expenses,1068,1147,1341,872,880,1112,1950,623,838,880,2778,3211
  └─ Manufacturing Cost %,7.59%,7.47%,7.35%,1.11%,1.41%,2.21%,1.76%,3.31%,3.36%,1.29%,4.20%,0.00%
  └─ Employee Cost %,14.34%,12.01%,11.63%,16.11%,17.88%,17.86%,16.53%,26.77%,23.72%,8.28%,15.31%,14.99%
  └─ Other Cost %,20.22%,23.70%,34.14%,20.86%,16.55%,24.19%,65.80%,10.40%,11.40%,6.67%,46.80%,32.31%
Financing Profit,233,318,52,301,454,107,-731,408,744,3588,-103,812
Financing Margin %,9%,12%,2%,13%,18%,4%,-32%,26%,34%,66%,-2%,12%
Other Income,25,28,43,39,38,49,39,109,184,-1363,33,5
  └─ Exceptional items,-0.53,-0.02,0.10,1.90,0.43,0.03,-0.08,154.37,237.22,876.50,6.18,0.00
  └─ Other income normal,25.31,27.82,43.33,37.47,37.95,49.41,38.80,-45.03,-53.47,-2239.10,26.90,5.47
Depreciation,35,39,48,49,50,75,56,49,61,59,65,94
Profit before tax,223,306,47,291,442,82,-749,468,866,2166,-135,724
Tax %,16%,30%,73%,19%,31%,67%,-25%,20%,21%,22%,-27%,25%
Net Profit,187,213,13,237,304,27,-559,375,685,1683,-98,542
  └─ Minority share,-7,-2,8,0,0,0,0,-0,-1,-0,0,0
  └─ Exceptional items AT,-0,-0,0,1,0,0,-0,139,212,638,6,0
  └─ Profit excl Excep,188,213,13,236,304,27,-559,237,473,1045,-105,542
  └─ Profit for PE,181,211,20,236,304,27,-559,236,473,1044,-105,542
  └─ Profit for EPS,181,211,20,237,304,27,-559,375,684,1683,-98,542
  └─ Profit Growth %,19%,17%,-90%,1054%,29%,-91%,-2167%,142%,100%,121%,-110%,618%
EPS in Rs,9.49,8.93,0.86,9.99,11.29,1.00,-20.73,4.90,8.91,21.73,-1.26,6.67
Dividend Payout %,8%,9%,93%,8%,7%,0%,0%,8%,22%,9%,0%,0%
