Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,407,547,798,815,899,689,577,747,752,770,810,927
  └─ Sales Growth %,18.13%,34.33%,45.99%,2.03%,10.30%,-23.29%,-16.26%,29.49%,0.55%,2.48%,5.13%,14.50%
Expenses,304,391,596,618,739,566,471,629,634,620,683,763
  └─ Material Cost %,43.61%,47.24%,44.95%,48.01%,68.14%,63.83%,57.12%,52.31%,53.40%,49.61%,51.09%,45.85%
    └─ Raw material cost,174,263,369,392,619,436,342,420,374,390,422,448
    └─ Change in inventory,4,-4,-10,-1,-7,4,-12,-29,27,-8,-8,-22
  └─ Manufacturing Cost %,2.35%,1.68%,2.21%,2.60%,1.44%,2.00%,2.92%,2.93%,2.58%,3.77%,3.48%,0.00%
  └─ Employee Cost %,7.24%,6.19%,7.69%,8.50%,4.72%,7.80%,11.81%,10.20%,11.48%,12.42%,13.85%,14.72%
  └─ Other Cost %,21.39%,16.33%,19.76%,16.68%,7.90%,8.48%,9.68%,18.73%,16.94%,14.64%,15.93%,21.74%
Operating Profit,103,156,203,197,160,123,107,118,117,151,127,164
OPM %,25%,29%,25%,24%,18%,18%,18%,16%,16%,20%,16%,18%
Other Income,20,24,12,-8,35,26,20,-42,18,-0,36,71
  └─ Exceptional items,-0,-0,-0,-30,-2,-13,-0,-74,0,-29,0,-2
  └─ Other income normal,20,24,13,23,37,38,20,31,17,28,36,74
Interest,16,19,20,23,4,8,6,5,10,7,8,12
Depreciation,11,13,20,21,9,13,17,17,19,26,29,33
Profit before tax,96,148,175,145,182,129,104,54,106,117,126,190
Tax %,36%,32%,36%,39%,30%,26%,29%,57%,28%,30%,28%,29%
Net Profit,61,100,113,89,127,95,74,23,77,82,90,135
  └─ Minority share,-1,-18,-31,-30,-3,2,-5,-8,-6,-6,-6,-6
  └─ Exceptional items AT,-0,-0,-0,-18,-2,-9,-0,-20,0,-20,0,-2
  └─ Profit excl Excep,61,100,113,107,128,104,74,44,77,102,90,136
  └─ Profit for PE,60,83,82,71,125,106,69,28,71,94,84,131
  └─ Profit for EPS,60,82,82,59,124,97,68,15,71,75,84,129
  └─ Profit Growth %,46%,38%,-1%,-14%,77%,-15%,-36%,-59%,150%,33%,-11%,55%
EPS in Rs,5.81,8.00,7.95,5.70,11.99,9.43,6.64,1.45,6.80,7.21,8.00,12.21
Dividend Payout %,12%,6%,8%,18%,8%,5%,8%,34%,7%,7%,6%,8%
