Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,1129,1148,1239,1336,1567,1422,1533,1958,2332,2768,3213,3896
  └─ Sales Growth %,1.16%,1.71%,7.95%,7.77%,17.30%,-9.23%,7.77%,27.75%,19.10%,18.72%,16.04%,21.29%
Expenses,1027,1002,1096,1157,1405,1300,1354,1686,1966,2340,2601,3215
  └─ Material Cost %,54%,55%,56%,55%,58%,58%,57%,60%,57%,58%,54%,53%
    └─ Raw material cost,609,678,697,792,970,834,936,1301,1559,1526,2164,2008
    └─ Change in inventory,3,-49,-8,-55,-54,-14,-58,-132,-221,76,-422,69
  └─ Manufacturing Cost %,10%,11%,11%,14%,14%,15%,14%,13%,13%,12%,12%,0%
  └─ Employee Cost %,14%,14%,13%,13%,12%,14%,12%,10%,10%,10%,10%,12%
  └─ Other Cost %,12%,8%,9%,4%,5%,5%,5%,3%,4%,4%,5%,18%
Operating Profit,102,146,144,179,161,122,178,272,366,428,611,681
OPM %,9%,13%,12%,13%,10%,9%,12%,14%,16%,15%,19%,17%
Other Income,53,11,32,18,10,25,9,5,14,32,43,120
  └─ Exceptional items,37,1,18,0,0,5,-0,1,-1,-6,18,22
  └─ Other income normal,16,10,15,18,10,21,9,4,16,38,25,99
Interest,8,3,2,2,4,3,4,5,13,21,26,23
Depreciation,34,35,33,28,29,33,34,48,56,76,94,135
Profit before tax,113,119,141,167,138,111,150,224,311,363,534,644
Tax %,22%,25%,31%,30%,50%,31%,24%,32%,24%,25%,27%,25%
Net Profit,88,90,97,117,69,77,114,152,236,271,392,482
  └─ Exceptional items AT,28,0,12,0,0,3,-0,0,-1,-4,13,16
  └─ Profit excl Excep,60,89,86,117,69,73,114,152,237,276,379,466
  └─ Profit for PE,60,89,86,117,69,73,114,152,237,276,379,466
  └─ Profit for EPS,88,90,97,117,69,77,114,152,236,271,392,482
  └─ Profit Growth %,-34%,50%,-4%,37%,-41%,6%,56%,34%,56%,16%,37%,23%
EPS in Rs,6.13,6.29,6.80,8.17,4.83,5.36,7.95,10.66,16.47,18.98,27.39,33.68
Dividend Payout %,24%,37%,66%,61%,83%,187%,13%,94%,67%,53%,40%,0%
