Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,9978,9821,9566,10698,13780,18612,17616,25906,36084,31749,31703,33946
  └─ Sales Growth %,2.98%,-1.58%,-2.59%,11.83%,28.82%,35.06%,-5.35%,47.06%,39.29%,-12.01%,-0.15%,7.07%
Expenses,6346,6235,6446,6770,8190,13297,11928,15405,20829,19245,20546,23501
  └─ Material Cost %,-0.17%,0.26%,-0.51%,0.46%,1.32%,19.24%,20.50%,20.79%,22.44%,23.35%,23.65%,19.58%
    └─ Raw material cost,0,0,0,28,208,4048,3856,5653,9344,6661,7784,6889
    └─ Change in inventory,-17,26,-49,21,-26,-466,-245,-266,-1246,753,-286,-243
  └─ Manufacturing Cost %,8.83%,10.67%,11.66%,10.69%,9.72%,8.00%,11.29%,7.87%,6.57%,7.48%,9.26%,0.00%
  └─ Employee Cost %,21.68%,19.63%,22.76%,20.41%,14.78%,14.08%,16.34%,9.91%,8.23%,8.81%,8.81%,7.01%
  └─ Other Cost %,33.26%,32.94%,33.47%,31.73%,33.61%,30.11%,19.58%,20.89%,20.48%,20.97%,23.08%,42.64%
Operating Profit,3633,3586,3120,3928,5591,5315,5689,10500,15255,12504,11158,10446
OPM %,36%,37%,33%,37%,41%,29%,32%,41%,42%,39%,35%,31%
Other Income,1258,1198,793,1812,1251,2147,1185,1254,737,-566,1666,3053
  └─ Exceptional items,0,-215,-1152,0,-1027,-230,-441,162,28,-2324,67,0
  └─ Other income normal,1258,1413,1944,1812,2278,2377,1625,1092,708,1759,1599,3053
Interest,349,389,441,554,624,647,660,940,901,964,1069,1204
Depreciation,865,1070,1180,1327,1541,1786,1844,1824,1947,2129,2318,2712
Profit before tax,3677,3324,2292,3859,4677,5030,4369,8990,13144,8846,9436,9582
Tax %,32%,37%,30%,29%,31%,0%,5%,25%,25%,21%,25%,21%
Net Profit,2608,2080,1597,2735,3238,5005,4146,6719,9854,6980,7040,7551
  └─ Profit from Associates,124,0,0,0,0,0,0,0,0,0,0,0
  └─ Minority share,0,0,0,0,0,-304,-618,-1098,-1126,-645,-489,-931
  └─ Exceptional items AT,0,-135,-802,0,-711,-179,-299,119,21,-1636,50,0
  └─ Profit excl Excep,2608,2214,2399,2735,3949,5184,4445,6600,9833,8616,6990,7551
  └─ Profit for PE,2608,2214,2399,2735,3949,4869,3782,5522,8710,7820,6505,6620
  └─ Profit for EPS,2608,2080,1597,2735,3238,4701,3528,5622,8729,6335,6551,6620
  └─ Profit Growth %,-13%,-15%,8%,14%,44%,23%,-22%,46%,58%,-10%,-17%,2%
EPS in Rs,14.46,11.53,8.85,16.06,19.91,28.90,21.69,34.56,53.66,38.95,40.27,40.70
Dividend Payout %,46%,46%,72%,42%,34%,24%,15%,27%,25%,25%,29%,28%
